Twitter ID,Score,Num Tweets,Num tweets including at least one term
1140100759,0,201,0
1278708559,0,97,0
805996554,0,200,0
1130456989,3,200,3
20446073,3,200,3
522827444,0,200,0
379443332,0,201,0
492378961,0,66,0
205988930,0,201,0
464983830,0,200,0
22505409,0,200,0
305850379,0,200,0
565405613,0,202,0
497952624,0,199,0
540194655,0,200,0
14997147,0,48,0
276179070,0,35,0
138313976,0,200,0
16229679,0,200,0
313310001,0,200,0
32112311,0,200,0
563759499,0,200,0
78898625,0,200,0
23167983,1,199,1
268672435,0,202,0
919226346,0,77,0
379511927,0,200,0
15156469,0,200,0
493439413,0,199,0
391553226,0,199,0
169657063,1,200,1
49140248,0,200,0
85094715,0,198,0
466540679,0,200,0
758299892,0,199,0
133425731,0,201,0
951406202,0,200,0
196819240,0,200,0
272583709,1,200,1
524792313,0,201,0
844180087,0,200,0
271762869,1,199,1
272290840,0,203,0
22574670,0,200,0
421482494,0,202,0
186907090,0,200,0
1009127808,3,201,3
945068773,0,200,0
775030206,0,200,0
708214501,0,7,0
376996977,0,200,0
354963231,0,174,0
442249363,0,201,0
358506497,0,201,0
363637819,0,200,0
32855469,0,199,0
322058839,0,198,0
249181686,0,199,0
381058048,2,200,2
226512656,0,201,0
156447298,0,200,0
1181695452,0,201,0
473116327,0,200,0
109749152,0,199,0
64846289,1,200,1
23014499,1,200,1
286014324,0,200,0
94669804,12,200,12
389001407,0,194,0
287866585,0,200,0
1222486399,0,32,0
24004837,0,200,0
289720713,0,200,0
104811358,0,200,0
365798739,0,199,0
373631302,0,196,0
1019411000,0,35,0
159255994,0,200,0
137778787,0,200,0
397656856,0,201,0
336398479,0,205,0
1250141665,0,202,0
38465211,0,201,0
224934239,0,200,0
455145030,0,201,0
323676011,0,65,0
17869751,2,200,2
16861429,0,200,0
38186656,2,200,2
1084243386,0,21,0
85994989,0,199,0
1266638515,0,20,0
472272419,0,200,0
57179067,0,200,0
11267302,0,200,0
19613023,0,200,0
1042548955,1,156,1
185472553,0,201,0
395335392,0,197,0
136735423,0,200,0
332284449,0,201,0
260980623,0,200,0
250154970,2,200,2
271284946,1,199,1
272809054,4,200,4
49731022,0,201,0
1207063184,0,199,0
497084291,0,200,0
272573393,1,200,1
443655020,0,200,0
49336963,0,200,0
1100601469,0,36,0
15395122,2,200,2
241797395,0,200,0
416324285,0,200,0
449955557,0,202,0
20880992,0,199,0
53720659,0,200,0
431323952,0,200,0
285343383,0,200,0
543394473,0,201,0
285249984,1,200,1
143241913,0,200,0
447436221,0,200,0
215108502,0,200,0
20722511,0,200,0
257144050,0,200,0
138585158,0,201,0
214613340,0,200,0
275907942,0,200,0
381630487,0,200,0
69856537,2,200,2
219007676,0,202,0
368522365,0,200,0
1275215894,0,200,0
602446013,0,193,0
170361954,0,201,0
192583618,0,200,0
44207086,0,68,0
229067990,0,200,0
16384038,1,198,1
266237186,0,200,0
59995883,1,198,1
53913259,0,200,0
58321430,0,175,0
405207165,0,197,0
415064973,0,200,0
423717475,0,199,0
63050686,0,200,0
606430476,0,192,0
17193885,0,200,0
293082921,0,200,0
497122064,0,200,0
548472253,0,200,0
49989431,1,203,1
158852785,0,200,0
85647456,0,200,0
473482276,0,200,0
151579206,1,200,1
197113002,0,199,0
55149881,0,201,0
116841782,0,201,0
415063003,0,200,0
265049085,0,202,0
200187558,0,200,0
14522779,0,201,0
305894011,0,200,0
261024394,0,101,0
287241249,0,197,0
72182988,0,199,0
1066611444,0,28,0
29620023,0,201,0
275793678,0,200,0
27674307,0,200,0
259128842,0,200,0
914886920,3,200,3
234952524,0,200,0
424265689,0,200,0
378826663,0,198,0
539865919,0,199,0
18929837,0,203,0
100893562,0,200,0
951839304,0,188,0
559830210,0,200,0
383973753,0,200,0
189619402,0,200,0
240679098,1,77,1
431867067,0,200,0
17956672,3,200,3
547119953,0,202,0
633806492,0,196,0
34268681,0,200,0
60116717,0,118,0
298540272,0,200,0
272177720,0,173,0
384610504,0,199,0
176306039,0,199,0
177602450,0,200,0
354740222,1,200,1
381276559,0,201,0
31658445,1,200,1
1103795653,4,157,4
271965841,1,199,1
23533926,0,197,0
334911180,0,198,0
1159995445,0,201,0
1218929485,0,201,0
271972887,0,200,0
849729062,0,201,0
1019724050,0,24,0
1298566278,0,7,0
1298548159,0,2,0
1298555100,0,2,0
1298577012,0,6,0
1298610535,0,6,0
1298580552,0,2,0
1298692566,0,3,0
1298711894,0,4,0
1298717598,0,6,0
1298759239,0,8,0
1298763265,0,2,0
952619623,3,203,3
161797179,0,200,0
786944546,0,200,0
174420405,0,200,0
458053575,0,198,0
868966099,0,201,0
580105810,0,200,0
275038599,1,200,1
497114732,0,200,0
178794231,1,200,1
136255383,2,199,2
246426922,0,200,0
344690602,0,201,0
494582291,0,65,0
389052680,0,201,0
278325086,13,201,13
18411401,0,201,0
347203262,0,200,0
128287465,7,200,7
20023516,0,202,0
455081049,0,199,0
254814925,0,200,0
120919393,0,200,0
448621919,0,200,0
193154698,1,200,1
1273559047,2,214,2
370168544,0,200,0
18999763,0,200,0
275164696,4,200,3
71139897,0,201,0
18360735,0,200,0
131265901,0,198,0
465629292,0,200,0
463794634,0,201,0
87287009,0,201,0
216054973,0,200,0
252272072,0,199,0
260423578,1,200,1
35425956,1,200,1
89052154,0,200,0
807441157,0,111,0
84407151,0,200,0
66349240,0,200,0
334976289,0,200,0
17291311,1,200,1
347878358,1,200,1
1170723684,0,200,0
818707315,1,181,1
24717531,0,200,0
24087168,6,200,6
626639419,2,200,2
760462104,0,200,0
18445844,0,199,0
300474179,0,200,0
83028162,0,200,0
85640352,2,200,2
38499453,1,201,1
48519675,2,200,2
166161682,0,200,0
155932739,0,200,0
956281,2,200,2
349946938,0,200,0
460359684,0,199,0
65254420,11,200,11
180715429,1,200,1
92091739,6,200,5
185290543,0,200,0
33959429,1,200,1
497360864,1,200,1
105907906,7,200,7
245019687,1,200,1
34159192,1,200,1
35559137,0,200,0
24306594,0,200,0
432940862,0,200,0
287655600,3,200,3
274074495,7,200,7
211550181,0,200,0
213751216,4,200,4
195455988,0,200,0
159923573,0,201,0
403738810,0,200,0
597939859,0,204,0
867034092,0,203,0
8833682,1,200,1
620365771,0,200,0
40203927,0,199,0
255487471,1,201,1
365103761,2,200,2
11244852,0,200,0
29517549,0,198,0
30006281,1,200,1
543906798,0,200,0
176801189,3,203,3
33763811,0,198,0
411928135,0,61,0
409401081,1,200,1
125476267,0,200,0
235741775,0,200,0
360975668,2,200,2
315422740,3,199,3
33309569,1,199,1
21448068,1,200,1
77251447,0,200,0
736130144,0,200,0
781055977,0,195,0
541239060,0,200,0
546030512,0,200,0
591973680,0,200,0
435112555,0,200,0
508063405,0,200,0
466654340,0,200,0
1241637859,0,201,0
1194989221,0,68,0
1040925522,0,198,0
353631941,1,200,1
166811593,0,110,0
292413983,1,200,1
546424088,0,200,0
14696380,0,200,0
1292431874,0,3,0
130000271,0,200,0
150289143,0,200,0
44482290,0,200,0
755672683,0,144,0
178540278,0,201,0
63631693,0,200,0
100078080,0,194,0
165245722,0,202,0
46947111,0,201,0
244299485,2,200,2
495680721,0,199,0
1206181339,0,202,0
517212252,3,200,3
585885675,0,200,0
21269439,0,200,0
16874564,0,203,0
952101181,0,198,0
105485447,0,197,0
271266410,0,200,0
310286381,0,16,0
39871064,0,201,0
196349957,0,200,0
1202110940,0,198,0
212467098,2,200,2
190057663,0,201,0
485164245,2,200,2
718369310,2,201,2
33351678,0,200,0
1001077782,0,201,0
745799070,0,199,0
283199001,0,200,0
558030678,0,28,0
60916234,3,200,3
894588307,3,141,3
34509503,0,200,0
1240329889,0,25,0
374637511,0,198,0
271681559,4,200,4
266435289,0,201,0
250089059,1,201,1
581803888,0,201,0
67486555,0,200,0
574132457,5,200,5
243655326,0,200,0
76764120,0,200,0
67949754,0,200,0
92937067,0,201,0
1202254177,0,201,0
158923470,0,200,0
271074952,0,200,0
143514132,3,200,3
195886865,0,200,0
517065252,0,201,0
91090291,0,200,0
413423918,13,199,13
1130110310,0,150,0
599679507,0,200,0
263863782,0,200,0
796675838,5,200,5
47022386,4,200,4
370964111,0,201,0
15066876,0,200,0
297239016,0,200,0
252237345,0,200,0
370852503,0,199,0
16278418,10,200,10
131195984,2,200,2
72884615,20,200,19
378403945,1,199,1
1072009236,3,214,3
433690691,0,200,0
1304328403,0,3,0
634080059,0,202,0
91846036,2,200,2
273657076,0,200,0
246436394,0,17,0
243346390,2,200,2
1114582147,0,22,0
32725169,0,201,0
624961616,2,199,2
404689659,0,147,0
606492249,0,200,0
1284313915,0,29,0
178824088,0,199,0
336541205,0,200,0
262476027,3,197,3
191054889,0,199,0
104531604,0,200,0
1089369409,0,124,0
281891570,0,99,0
26417074,1,200,1
18165363,1,200,1
558827088,0,200,0
71358586,0,201,0
56515814,0,200,0
101309108,0,200,0
47459386,0,200,0
493673019,0,200,0
302951386,1,201,1
58684655,0,200,0
250364353,0,200,0
495386969,0,200,0
275712545,0,200,0
267881942,0,200,0
364330022,0,200,0
190012537,54,201,32
241226103,0,201,0
18460152,2,200,2
341105081,3,200,3
240760525,0,200,0
38481059,0,200,0
470691248,0,200,0
70789275,0,200,0
374643582,5,199,5
260000449,0,199,0
274349407,0,196,0
831767154,0,177,0
24775854,0,200,0
22277694,0,200,0
381013583,0,199,0
24727570,0,200,0
141702501,1,200,1
193714026,0,200,0
78998799,4,200,4
360605593,0,199,0
15446865,1,200,1
216790519,0,200,0
21576515,0,200,0
395475144,1,20,1
26230145,0,200,0
109065918,0,200,0
171606833,0,125,0
193986339,0,199,0
266225680,1,200,1
315042301,3,200,3
149852919,0,200,0
16606268,2,199,2
559819013,0,201,0
96502773,0,201,0
517121805,0,188,0
346949719,2,200,2
89553250,0,200,0
529784722,0,192,0
26913913,0,200,0
25590464,0,200,0
1299662108,0,201,0
228846881,0,200,0
926791760,2,199,2
61853352,0,199,0
354973054,2,199,2
250306808,7,200,6
84401415,1,200,1
594844518,0,200,0
1083627469,0,201,0
1263333547,0,200,0
1095333092,0,5,0
17735910,0,199,0
24851229,5,198,5
556301825,0,200,0
92152246,0,200,0
566058786,0,200,0
169259398,4,200,4
107120252,0,198,0
16636799,0,200,0
99879869,0,199,0
26788120,0,200,0
563166754,0,26,0
223368263,0,200,0
27347284,0,200,0
51822882,0,201,0
429182236,0,199,0
223626848,0,55,0
216732503,1,200,1
50383438,0,200,0
1249867202,0,146,0
23829086,0,200,0
299506138,2,200,1
1058709871,0,200,0
46390071,0,200,0
205431257,0,200,0
429535598,0,141,0
604655008,1,200,1
24696861,3,199,3
165286708,0,200,0
927949176,0,183,0
267813818,1,200,1
53116283,0,120,0
30373506,1,200,1
606759900,0,136,0
184931005,1,200,1
381198439,0,200,0
154136730,0,202,0
220223791,0,200,0
16272618,0,200,0
241625640,4,200,3
23263454,4,200,4
842768190,0,200,0
19793293,1,200,1
403467578,0,200,0
132407522,0,200,0
1187048804,0,201,0
12987202,0,202,0
484399810,1,9,1
218285658,0,200,0
17600181,0,200,0
116228737,0,161,0
281329064,0,199,0
18124468,0,200,0
16343593,1,199,1
243244761,1,200,1
294174645,4,199,4
796706216,0,200,0
257644524,0,202,0
57852539,1,200,1
271183691,0,200,0
857342886,1,188,1
118743846,2,200,2
23764854,1,200,1
111146102,0,199,0
408952647,0,199,0
175925311,0,200,0
397232213,0,68,0
1051948640,0,109,0
100300239,0,201,0
1272293930,0,13,0
35798442,0,197,0
400768822,0,199,0
39040737,0,200,0
192659552,0,201,0
554476689,0,200,0
46956207,0,199,0
17370412,6,200,6
186500600,0,200,0
156462489,0,193,0
25636566,1,200,1
16603504,0,200,0
1149139530,0,200,0
166638826,1,200,1
629768935,0,198,0
14103847,1,200,1
120482978,1,199,1
152687100,0,199,0
162494640,0,198,0
564212349,2,199,2
279142381,3,200,3
123151726,0,200,0
15395708,0,200,0
268137967,0,199,0
24978284,0,198,0
57103588,1,200,1
296543799,0,200,0
940055154,0,200,0
171805432,0,200,0
17143599,1,200,1
19957201,8,200,8
26898604,0,200,0
295402999,0,200,0
399723827,0,199,0
448602773,0,193,0
16216473,2,200,2
126325261,0,200,0
299241117,0,200,0
18844199,0,200,0
103413969,0,200,0
26678366,0,202,0
309326261,0,200,0
16751415,1,199,1
516583662,1,200,1
495058610,0,200,0
227763857,1,202,1
88240141,1,200,1
73430683,3,200,3
56556297,3,201,3
14690573,1,201,1
280047851,1,200,1
23676939,0,201,0
21773382,1,200,1
239032386,1,200,1
269511391,3,200,3
22147325,1,200,1
176548718,0,200,0
273792908,2,200,2
522269341,4,200,4
708079987,0,200,0
598497297,0,200,0
86614774,2,200,2
474986645,0,200,0
595193381,0,201,0
396794234,0,199,0
242093891,0,200,0
81220155,2,200,2
1195945369,0,96,0
23241468,0,201,0
128676402,0,201,0
21243718,2,200,2
411294090,0,200,0
399371605,1,200,1
16269084,1,197,1
220421513,0,201,0
746959880,8,200,8
23633041,1,200,1
269437734,0,200,0
16180559,1,201,1
37263962,0,200,0
203057848,0,200,0
443448249,2,200,2
1198946628,1,201,1
44946908,0,200,0
867117816,0,200,0
59604112,0,201,0
23713082,0,200,0
19881665,3,200,3
294509806,0,200,0
506492079,0,200,0
82461587,0,201,0
145480842,3,201,3
608467477,0,200,0
1277092860,0,99,0
358193491,1,200,1
772919785,0,200,0
296504381,0,202,0
19304663,0,200,0
81793090,0,200,0
957344324,0,117,0
21312083,0,200,0
516074406,0,200,0
103594620,1,200,1
309558781,0,201,0
163405115,0,200,0
393348427,2,200,2
879209971,1,199,1
17078094,1,200,1
39499475,2,200,1
39684793,1,200,1
714467522,1,200,1
500664166,0,201,0
262153595,0,59,0
41043869,1,200,1
1195118856,0,65,0
599375374,0,200,0
384614410,1,199,1
597569522,6,200,6
713387070,0,199,0
185815993,0,200,0
163861697,0,200,0
18722095,0,199,0
43897603,0,200,0
466765912,1,200,1
1132300357,0,200,0
563293589,0,200,0
437055633,0,200,0
583550400,2,200,2
51099638,5,200,5
19134335,0,200,0
184862799,0,199,0
133752834,0,200,0
210146775,1,200,1
706036914,0,200,0
345794855,0,188,0
317061843,0,200,0
57568642,0,200,0
76114077,0,202,0
509633597,0,153,0
28893318,1,200,1
21422925,0,199,0
111088978,0,119,0
198674651,1,200,1
22372121,0,201,0
14560819,0,201,0
41870206,0,199,0
359788259,1,199,1
860415787,0,200,0
286278904,0,200,0
1264972752,0,167,0
436366250,0,200,0
336821732,0,201,0
15966995,3,200,3
124302756,2,200,2
325184070,0,199,0
291626846,3,200,3
150419399,0,200,0
121651119,0,198,0
517877177,0,199,0
1222500780,0,13,0
54766840,0,200,0
37912191,14,200,13
20273815,0,199,0
1157726496,0,33,0
610370629,0,141,0
380382923,10,200,10
494331490,0,201,0
33662678,0,200,0
455306009,0,200,0
66112820,0,200,0
145647271,1,200,1
225141669,0,200,0
29591741,0,69,0
43740286,3,200,3
93212217,1,198,1
42896073,7,200,7
20611338,0,200,0
1089926084,0,201,0
17583572,1,200,1
40536415,0,200,0
710248489,0,200,0
160073664,0,197,0
17076793,1,200,1
263222957,0,200,0
180005108,1,200,1
346705023,0,202,0
17213033,0,150,0
207864860,18,200,18
275078381,1,199,1
614784729,0,201,0
411611799,0,198,0
134889456,0,199,0
352556797,0,200,0
17171476,0,200,0
85229508,0,200,0
51158869,0,198,0
187214966,0,200,0
494320156,3,200,3
218671021,0,200,0
14485907,0,200,0
244816624,0,200,0
276713213,0,200,0
1078538047,0,200,0
888682813,0,196,0
322164578,1,200,1
576929601,2,200,1
380016963,0,200,0
615793000,22,201,22
93675048,1,201,1
20059181,6,200,5
633839714,3,200,3
952641019,2,196,2
25068722,0,200,0
59641324,0,200,0
480280640,0,154,0
245030913,9,200,8
226710176,0,200,0
759031160,0,200,0
19110210,1,199,1
1033371643,0,52,0
877623170,0,200,0
423891063,0,200,0
16581816,2,200,2
245839288,0,199,0
15331235,2,200,2
18200731,1,200,1
557995848,2,200,1
363666493,1,200,1
300400577,0,199,0
898819561,0,200,0
49774237,1,114,1
109926974,0,201,0
321852329,1,200,1
926125051,0,61,0
330539177,0,200,0
588017994,0,200,0
16707686,0,200,0
1110761798,1,88,1
368090766,0,200,0
489609031,0,198,0
122961376,9,199,7
117482770,2,200,2
169631777,0,200,0
1177019420,0,101,0
15264238,0,132,0
844495087,2,177,2
1138100232,0,200,0
621406056,0,17,0
1005583597,0,200,0
43171180,0,200,0
1117017337,0,136,0
286320498,2,200,1
34533812,0,200,0
140186605,2,117,2
292074881,0,199,0
261539076,0,200,0
603053240,0,199,0
868595665,0,200,0
65418383,0,200,0
92620044,3,200,3
169986395,0,199,0
69671596,0,200,0
267121768,0,200,0
16561725,0,198,0
6013662,0,199,0
98507630,0,200,0
1301486268,0,27,0
370453743,0,198,0
270891869,0,200,0
223516060,1,200,1
127895254,0,200,0
240707282,4,90,4
17684375,0,201,0
614436248,0,201,0
227169236,0,199,0
498909753,0,199,0
1203590904,0,9,0
185630556,0,200,0
216475552,0,200,0
19492704,0,199,0
19216594,6,200,6
288067030,0,200,0
207800925,1,200,1
25487241,0,201,0
344029955,0,200,0
30381942,1,200,1
131986093,0,200,0
851819298,1,200,1
36098759,2,158,2
429882018,0,201,0
71001729,7,201,7
70973856,0,199,0
627598217,1,100,1
557444928,1,200,1
363464356,1,200,1
32655878,12,200,12
36961616,10,200,10
30268687,0,200,0
63371371,0,200,0
37609340,0,200,0
208104339,0,200,0
17493663,0,200,0
37085947,0,199,0
48920785,1,203,1
522620461,0,199,0
305360589,1,200,1
1236477440,0,47,0
370815539,0,200,0
395456938,0,197,0
38022839,0,196,0
356647010,0,198,0
713563368,0,200,0
249366006,0,199,0
14388426,0,200,0
97782957,0,200,0
345765280,0,200,0
19801825,0,199,0
197672377,2,200,2
107312325,1,200,1
595774618,0,201,0
1204587288,0,33,0
532841420,0,185,0
820019167,0,186,0
28009693,1,200,1
212483779,0,200,0
296560575,0,200,0
897074468,0,23,0
475223296,0,200,0
37597963,1,201,1
37029797,8,200,7
20594175,0,200,0
36422158,2,200,2
30072340,0,200,0
23467434,5,200,5
1184200088,7,200,7
15682499,0,198,0
709766389,0,34,0
142860040,0,200,0
1135401164,2,200,2
860099179,7,200,7
24817065,0,159,0
216243608,0,200,0
38290074,0,200,0
239540543,0,200,0
27434069,2,199,2
14483082,0,200,0
142039570,0,200,0
837676586,0,200,0
263122187,0,200,0
153225560,0,201,0
75928120,18,200,15
25025529,0,200,0
90776169,0,198,0
532460250,0,28,0
401614276,0,200,0
15432179,0,201,0
193309305,0,200,0
952580750,0,200,0
303853801,0,201,0
254714696,0,200,0
461286070,0,200,0
5708752,0,200,0
5748362,0,200,0
33089851,0,199,0
51156456,0,200,0
537369806,0,200,0
69233373,1,200,1
196978441,0,200,0
15823471,0,200,0
15816745,2,200,2
514818535,0,201,0
705987434,0,200,0
916993710,0,199,0
944615180,0,201,0
186483691,0,201,0
66871543,0,200,0
479759692,0,200,0
154571151,1,200,1
237103462,0,199,0
311098314,0,200,0
226717858,9,200,9
542967914,0,200,0
210840159,1,200,1
723293880,0,200,0
374545627,2,200,2
495139374,0,200,0
19883894,0,200,0
321663386,6,200,5
998659356,0,198,0
891259729,0,200,0
362725025,1,200,1
16189107,6,200,6
250941432,1,199,1
552494270,0,200,0
17911191,0,200,0
224935028,0,200,0
48931430,0,200,0
462273510,0,187,0
288372843,1,199,1
81290051,0,199,0
61509014,0,200,0
600348686,0,200,0
94451943,1,200,1
135292251,0,200,0
23968956,0,200,0
14678279,0,200,0
1231844737,2,149,1
237052663,0,200,0
28997331,0,200,0
1195903140,0,57,0
324400171,0,200,0
326941453,0,200,0
24474900,0,201,0
19581788,0,200,0
19103646,0,198,0
311231357,0,200,0
515732918,1,200,1
753378097,0,200,0
1013316650,0,200,0
1066150808,0,200,0
855146994,0,200,0
21875285,0,200,0
493730203,0,200,0
45199534,0,199,0
51743331,0,200,0
309251929,0,201,0
99491292,0,198,0
352091107,0,92,0
855360626,0,200,0
455627762,0,200,0
264267429,0,200,0
459490133,0,198,0
64190875,0,200,0
606076956,0,199,0
288198163,0,201,0
320527513,0,200,0
186307153,0,200,0
10085872,0,200,0
226022534,0,200,0
20872037,0,201,0
73651314,0,200,0
42198561,0,200,0
426707296,0,200,0
591457191,0,200,0
1012122006,0,201,0
46851659,0,200,0
757072891,0,15,0
30465899,2,199,2
95934473,0,138,0
119769483,0,200,0
394181481,0,200,0
1025227592,0,200,0
822263544,0,8,0
344564284,0,198,0
367958676,0,201,0
384357977,0,199,0
393486248,0,200,0
875907876,0,200,0
717701984,0,200,0
1179520423,0,201,0
808979192,0,200,0
876252438,0,200,0
1242439537,0,32,0
14244309,0,200,0
587512782,0,201,0
373942398,0,200,0
262540645,0,199,0
996042944,0,198,0
38949890,4,200,4
50212797,0,200,0
29458252,0,200,0
545144439,1,200,1
54937843,0,200,0
533635897,0,199,0
262501181,0,200,0
34573800,5,200,5
180981592,0,201,0
485425161,0,200,0
372212694,0,200,0
232012377,0,201,0
298619156,0,201,0
1199108329,0,7,0
924456414,0,200,0
729460368,0,201,0
568394674,0,200,0
46510052,0,200,0
244534330,2,200,2
609720071,0,199,0
151348519,0,200,0
398380924,0,39,0
176207343,15,200,12
43803995,0,202,0
27446256,0,12,0
1004515592,0,200,0
22700185,0,200,0
96799205,0,200,0
98248395,0,200,0
323447431,0,200,0
300290452,0,200,0
311285130,0,200,0
58894431,0,200,0
391177648,0,200,0
432108764,0,198,0
940324717,0,200,0
22065687,0,200,0
25729759,0,199,0
40804489,0,201,0
24497152,0,200,0
350499770,0,200,0
1093740716,0,201,0
1132363542,0,129,0
1117861206,0,76,0
412343347,0,201,0
220191842,0,199,0
242566644,0,196,0
393666869,0,196,0
197131222,0,199,0
18100698,0,200,0
247528533,1,200,1
28586596,1,200,1
37208886,0,199,0
471915675,0,200,0
274433778,0,200,0
15641725,0,200,0
553315935,0,200,0
16194080,0,200,0
26774435,2,200,2
