id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,old_clustering,interaction_count,temp_term_score,num_tweets,term_score_distinct_tweets,final_term_score,cluster_diff
630956515,RicardoGN17,10,224,77,228,0,14,39.7965416254,30-39,529,4,0,0,0,0,0,0,0,0,0,0,0,0,119,266,5.875131382127692E-5,0,0,167,0,2,0,200,0,0,0
78259129,1africa1love,10,1518,104,219,3,27,42.9316949143,40-49,614,5,1,2,3,3,1,2,2,1.3333333333,3.3333333333,3.6382877126164284E-4,0.1666666667,0.16666667,0,40,8.195984597330528E-5,5.4100845E-5,5.517089E-5,150,0.16666667,4,0,200,0,0,0
273032886,federaljournal,10,95,71,17,0,0,21.7711964982,20-29,173,2,0,0,0,0,0,0,0,0,0,0,0,0.530303,0,59,5.875131382127692E-5,0,0,168,0.530303,4,0,102,0,0,0
338004749,ali_naka,10,10828,830,511,6,626,57.9450771943,50-59,765,8,7,5,12,12,7,5,8,4.7863475177,28950.6937603376,0.003520495,0.0606060606,0.26190478,0,59,7.169981279150306E-4,2.1640338E-4,1.9309812E-4,150,0.26190478,46,0,201,0,0,0
464090660,Keyna938,10,59285,569,196,1,125,39.8093402378,30-39,810,9,0,0,0,0,0,0,0,0,0,0,0,0,120,267,5.875131382127692E-5,0,0,169,0,15,0,201,0,0,0
76940591,goitsekonopi,10,6076,506,380,6,87,51.0390909899,50-59,722,7,1,1,2,2,1,1,9,5.7859042553,0,4.920002315695324E-4,0,0,0,59,1.8064145624821135E-4,5.4100845E-5,5.517089E-5,150,0,11,0,200,0,0,0
134881959,httpinfocoms,10,153,5,10,0,0,11.8833382982,10-19,55,2,0,0,0,0,0,0,0,0,0,0,0,0,121,268,5.875131382127692E-5,0,0,170,0,6,0,186,0,0,0
402906197,HananATTAS,10,11935,745,1102,2,68,35.3030752035,30-39,726,7,0,0,0,0,0,0,0,0,0,0,0,0,122,269,5.875131382127692E-5,0,0,171,0,8,0,201,0,0,0
755119340,DocZA1,10,1173,594,23,7,0,46.0841272161,40-49,616,4,3,0,3,3,3,0,0,0,0,0.001184492,0.1666666667,0.33333334,0,41,1.2544612411746113E-4,1.0820169E-4,0,150,0.33333334,1,0,200,0,0,0
63111785,MrSeatMan,10,933,444,1477,0,49,41.9382230132,40-49,538,5,1,2,3,3,1,2,10,6.6530973451,6771,3.261550684093216E-4,0,0,0,59,1.8948097224915308E-4,5.4100845E-5,5.517089E-5,413,0,2,0,200,0,0,0
872376937,beware1014,10,198,38,78,0,0,29.2618746632,20-29,324,2,0,0,0,0,0,0,0,0,0,0,0,0,123,270,5.875131382127692E-5,0,0,172,0,0,0,200,0,0,0
751132801,zabajames,10,1526,279,1297,1,17,44.1539043232,40-49,623,6,3,8,11,11,3,8,8,4.8772163121,19000.5403073203,0.0022115094,0.0727272727,0.17857143,0,59,4.8502664632295517E-4,1.0820169E-4,1.1034178E-4,150,0.17857143,3,0,204,0,0,0
283402937,maremelen,10,8023,287,546,0,1,51.0239127464,50-59,717,7,3,5,8,8,3,5,9,5.5017730496,3641.1122403782,0.0013569583,0.0714285714,0.25,0,59,1.553381616026301E-4,1.0820169E-4,1.1034178E-4,150,0.25,42,0,202,0,0,0
1262402966,cantbeeserious,10,42,4,18,0,0,22.905235186,20-29,186,3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,59,5.875131382127692E-5,0,0,173,0.2,1,1,91,1,0.010989011,0
900693096,Airstream001,10,12,5,20,0,1,11.7341444214,10-19,85,1,0,0,0,0,0,0,0,0,0,0,0,0.16666667,0,271,5.875131382127692E-5,0,0,174,0.16666667,1,0,15,0,0,0
22313084,JamesRADunn,10,92,16,71,0,41,23.8016531743,20-29,258,2,0,0,0,0,0,0,0,0,0,0,0,0.7,0,273,5.875131382127692E-5,0,0,175,0.7,4,0,102,0,0,0
253776118,The_IronSock,10,6472,402,674,5,86,47.1647764562,40-49,733,7,0,0,0,0,0,0,0,0,0,0,0,0,124,274,5.875131382127692E-5,0,0,176,0,2,0,201,0,0,0
896533812,aponce_97,10,263,93,153,0,0,35.9932942613,30-39,524,3,1,1,2,2,1,1,2,1.5,0,3.272095965293396E-4,0,0,48,132,4.1651522965372947E-4,5.4100845E-5,5.517089E-5,203,0,2,0,199,0,0,0
483324946,PufffffyJ,10,222,45,364,0,0,19.1417207919,10-19,443,3,0,1,1,1,0,1,1,1,0,0,0,0.36813188,0,275,5.875131382127692E-5,0,2.7585445E-5,177,0.36813188,4,0,200,0,0,0
67913395,napemily,10,4465,189,92,6,211,56.0767465412,50-59,652,6,1,0,1,1,1,0,0,0,0,0.0026904285,0,0.5833333,0,59,7.034973626195756E-5,5.4100845E-5,0,320,0.5833333,4,0,200,0,0,0
291142267,CDM4Sarnia,10,2415,48,35,3,618,24.0609325951,20-29,401,6,3,2,5,5,3,2,7,3.609929078,9.8272039548,0.0406209054,0.1,0.6666667,0,59,8.862356039590115E-5,1.0820169E-4,1.1034178E-4,66,0.6666667,0,0,195,0,0,0
25309148,lynnsc08,10,25862,1207,1217,59,9,43.0747461308,40-49,764,8,1,1,2,2,1,1,1,1,0,2.7633215974747286E-4,0,0,125,276,3.916480675807436E-4,5.4100845E-5,5.517089E-5,204,0,6,0,200,0,0,0
387381118,GuyLafond,10,99,12,48,0,0,14.9088438518,10-19,92,2,0,1,1,1,0,1,9,5.7155516172,0,0,0,0.33333334,0,277,5.875131382127692E-5,0,2.7585445E-5,96,0.33333334,1,0,111,0,0,0
384560587,GreenOffOn,10,404,341,336,2,0,40.7294799496,40-49,525,3,0,0,0,0,0,0,0,0,0,0,0,0,126,278,5.875131382127692E-5,0,0,178,0,10,0,200,0,0,0
121492132,free2choose80,10,543,78,372,1,0,16.5504634468,10-19,582,5,0,1,1,1,0,1,8,4.3296411165,0,0,0,0.2857143,0,279,5.875131382127692E-5,0,2.7585445E-5,47,0.2857143,5,0,200,0,0,0
926791760,juelzmai,10,253,52,140,0,12,32.4204478599,30-39,496,4,0,0,0,0,0,0,0,0,0,0,0,0.5681818,0,280,5.875131382127692E-5,0,0,179,0.5681818,14,2,199,2,0.0100502513,0
1060545835,thelabandfield,10,116,28,42,3,0,41.4657069796,40-49,468,3,7,9,16,16,7,9,8,3.7437943262,34.1388443155,0.0132391669,0.15,0.7,0,59,2.308762603769546E-4,2.1640338E-4,2.2068356E-4,155,0.7,17,0,188,0,0,0
989152430,da_jetsfan,10,410,9,54,0,2,21.8067483245,20-29,327,4,0,2,2,2,0,2,8,4.3012848914,0,0,0,0,0,281,5.875131382127692E-5,0,2.7585445E-5,212,0,3,0,200,0,0,0
88799262,greentak,10,78557,2703,2913,132,5363,55.3462555951,50-59,838,9,1,2,3,3,1,2,7,3.5607269504,0,0.0087680823,0.1666666667,1,0,59,7.343246614283498E-5,5.4100845E-5,5.517089E-5,446,1,9,0,201,0,0,0
14303077,kishcom,10,4986,1907,421,34,20,44.7926483079,40-49,723,6,1,0,1,1,1,0,0,0,0,0.0070695118,0,0,0,57,7.182835386139806E-5,5.4100845E-5,0,47,0,4,0,200,0,0,0
174803745,DesmondThoabala,10,349,48,306,0,14,33.4853841786,30-39,514,4,0,0,0,0,0,0,0,0,0,0,0,0,127,282,5.875131382127692E-5,0,0,180,0,2,0,200,0,0,0
124342294,Brightheart002,10,2944,50,97,1,200,34.7447631235,30-39,578,6,3,5,8,8,3,5,8,3.8634751773,12.558464803,0.0276983606,0.1785714286,0.53333336,0,59,1.2762740253472843E-4,1.0820169E-4,1.1034178E-4,66,0.53333336,4,0,191,0,0,0
420318827,DavidCarter52,10,731,292,627,25,0,45.3880224182,40-49,560,4,1,0,1,1,1,0,0,0,0,7.370568063773078E-4,0,0,0,59,8.119205381308232E-5,5.4100845E-5,0,96,0,0,1,200,1,0.005,0
50089721,BoitumeloKie,10,8619,282,522,1,11,55.6201005042,50-59,745,7,1,4,5,5,1,4,10,6.3812056738,3.8088235294,3.4831377103427977E-4,0.15,0.41666666,0,59,8.515886817035725E-5,5.4100845E-5,5.517089E-5,150,0.41666666,9,0,201,0,0,0
151596369,karenriivaas,10,3855,156,172,0,224,38.184816085,30-39,618,6,0,0,0,0,0,0,0,0,0,0,0,0,128,284,5.875131382127692E-5,0,0,181,0,7,0,201,0,0,0
96267206,princesstuborg,10,204,19,70,0,16,12.9466240821,10-19,250,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,285,5.875131382127692E-5,0,0,182,0.5,0,0,199,0,0,0
169236244,drstoopid,10,398,12,65,0,3,33.3091590163,30-39,510,4,0,1,1,1,0,1,8,4.1896322552,0,0,0,0.3909091,0,59,5.875131382127692E-5,0,2.7585445E-5,446,0.3909091,1,3,200,3,0.015,0
346844032,arcaneevilmind,10,5597,56,83,2,11,26.0797409336,20-29,657,6,1,0,1,1,1,0,0,0,0,0.0021978907,0,0.26666668,0,59,7.072684034206819E-5,5.4100845E-5,0,212,0.26666668,1,3,201,3,0.0149253731,0
422159041,leerathje,10,647,59,138,0,64,42.3848709703,40-49,573,5,0,1,1,1,0,1,9,5.8923349579,0,0,0,0.36363637,0,59,5.875131382127692E-5,0,2.7585445E-5,212,0.36363637,4,2,200,2,0.01,0
628891858,JimFare,10,790,51,64,2,3,37.8503701148,30-39,599,5,0,0,0,0,0,0,0,0,0,0,0,1,0,59,5.875131382127692E-5,0,0,183,1,5,0,199,0,0,0
874224876,Man_Delobbe,10,9053,160,142,0,188,46.4407590303,40-49,713,6,4,3,7,7,4,3,3,2.1111111111,14.95,0.0016875541,0.1428571429,0.5833333,58,182,3.6120994345074226E-4,1.352521E-4,1.3792723E-4,278,0.5833333,9,0,202,0,0,0
271550357,muggsmunny,10,6265,519,679,1,147,42.8933542146,40-49,670,7,0,0,0,0,0,0,0,0,0,0,0,0,0,287,5.875131382127692E-5,0,0,184,0,6,0,200,0,0,0
252401073,RoyalShipyard,10,22923,150,52,4,0,43.5584777351,40-49,596,6,0,0,0,0,0,0,0,0,0,0,0,1,0,52,5.875131382127692E-5,0,0,185,1,2,0,201,0,0,0
612957191,morgan_bell15,10,1335,191,188,0,723,33.4803882139,30-39,633,5,1,1,2,2,1,1,8,4.0531914894,0,0.0032077486,0,0.2,0,59,7.500897768302704E-5,5.4100845E-5,5.517089E-5,446,0.2,5,0,200,0,0,0
160971280,Paulina_Gza,10,1069,169,390,0,12,35.5683319315,30-39,522,4,2,2,4,4,2,2,1,1,2,5.549058275225739E-4,0,0,129,289,5.717538172980154E-4,8.1151265E-5,8.2756334E-5,186,0,5,0,200,0,0,0
606459721,Ale_GonzalezN,10,518,88,84,0,14,38.6437980281,30-39,572,4,1,1,2,2,1,1,2,1.5,0,3.0121050113149914E-4,0,0,129,289,3.015951927221077E-4,5.4100845E-5,5.517089E-5,186,0,10,0,200,0,0,0
52815305,davidjp87,10,6392,148,373,6,125,44.3176516324,40-49,667,6,1,1,2,2,1,1,8,4.7127659574,0,7.125819785098569E-4,0,0.4642857,0,59,8.58354505337994E-5,5.4100845E-5,5.517089E-5,47,0.4642857,0,0,200,0,0,0
82674850,MyTorontoHome,10,1616,389,306,10,27,41.18111474,40-49,606,5,1,1,2,2,1,1,8,4.3187056738,0,8.639578113818528E-4,0,1,0,59,7.552148534243344E-5,5.4100845E-5,5.517089E-5,320,1,2,0,200,0,0,0
541203859,Jdelarosa97,10,1864,252,185,0,30,40.3086872479,40-49,687,5,0,0,0,0,0,0,0,0,0,0,0,0,130,290,5.875131382127692E-5,0,0,187,0,19,0,199,0,0,0
789861271,isaaclarazaa,10,105,47,51,0,12,21.7194655256,20-29,442,3,0,0,0,0,0,0,0,0,0,0,0,0,131,291,5.875131382127692E-5,0,0,188,0,9,0,117,0,0,0
28435748,crussellsprout,10,2883,94,132,3,71,27.0985287461,20-29,546,6,0,1,1,1,0,1,9,5.0088613203,0,0,0,0.45238096,0,59,5.875131382127692E-5,0,2.7585445E-5,330,0.45238096,2,1,199,1,0.0050251256,0
776399773,guayjeanfrcois,10,17,24,279,0,3,17.0376144503,10-19,35,2,0,1,1,1,0,1,8,3.895879486,0,0,0,0.5,0,292,5.875131382127692E-5,0,2.7585445E-5,446,0.5,0,0,19,0,0,0
518466616,ka_a_ate,10,2216,81,170,0,726,31.5057894798,30-39,589,6,0,2,2,2,0,2,8,4.15684537,0,0,0,0,0,293,5.875131382127692E-5,0,2.7585445E-5,250,0,5,0,199,0,0,0
234910661,spencersi,10,777,33,27,1,1,28.496994591,20-29,491,5,1,0,1,1,1,0,0,0,0,0.0010743502,0,0,0,19,7.903395564187772E-5,5.4100845E-5,0,446,0,0,0,199,0,0,0
16753411,bubbles1286,10,427,25,62,0,50,17.8704577794,10-19,374,3,0,0,0,0,0,0,0,0,0,0,0,0.33333334,0,294,5.875131382127692E-5,0,0,189,0.33333334,1,2,200,2,0.01,0
19261628,johnpegan,10,1921,277,249,24,7,35.7921457295,30-39,597,5,1,1,2,2,1,1,9,5.1187943262,0,3.8813705889232026E-4,0,0.16666667,0,59,1.462700658351603E-4,5.4100845E-5,5.517089E-5,330,0.16666667,0,0,200,0,0,0
838325360,EasyBreakOven,10,64,64,28,1,0,37.7839258542,30-39,467,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5.875131382127692E-5,0,0,190,0,6,1,77,1,0.012987013,0
508876374,margiebarkley,10,389,32,71,0,5,21.5248991517,20-29,492,4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,59,5.875131382127692E-5,0,0,191,0.2,2,0,199,0,0,0
965540558,Galen__M,10,136,24,116,0,12,22.4426789197,20-29,364,3,0,1,1,1,0,1,8,4.106335844,0,0,0,0.43333334,0,59,5.875131382127692E-5,0,2.7585445E-5,330,0.43333334,0,0,154,0,0,0
62707770,LanternBell,10,2008,27,81,2,1,22.2526561701,20-29,532,5,0,0,0,0,0,0,0,0,0,0,0,1,0,295,5.875131382127692E-5,0,0,192,1,0,0,200,0,0,0
1049489426,BookBabe2011,10,206,4,11,0,8,14.480216282,10-19,124,3,0,0,0,0,0,0,0,0,0,0,0,0,0,296,5.875131382127692E-5,0,0,193,0,1,0,197,0,0,0
392370247,FoE1911,10,811,29,163,0,742,28.6560756667,20-29,538,5,0,0,0,0,0,0,0,0,0,0,0,0.6571429,0,59,5.875131382127692E-5,0,0,194,0.6571429,1,0,198,0,0,0
397393302,rawaonca,10,168,6,67,0,38,20.7279208449,20-29,391,3,0,0,0,0,0,0,0,0,0,0,0,0.47619048,0,297,5.875131382127692E-5,0,0,195,0.47619048,0,0,172,0,0,0
181043440,mdelow,10,26,21,23,0,0,38.0549015583,30-39,377,3,2,3,5,5,2,3,8,3.8816489362,22.1482967116,0.0017964583,0.15,0.8333333,0,59,1.1696057899312432E-4,8.1151265E-5,8.2756334E-5,155,0.8333333,16,2,93,2,0.0215053763,0
340435047,ebrunds,10,5037,159,162,2,247,39.4133216255,30-39,681,6,1,0,1,1,1,0,0,0,0,0.001664735,0,0.51111114,0,59,6.359872137374519E-5,5.4100845E-5,0,320,0.51111114,2,0,200,0,0,0
210695187,HRisInnovative,10,1873,342,502,7,12,43.1935677037,40-49,570,5,1,0,1,1,1,0,0,0,0,0.0034677232,0,0.5,0,59,6.542919521629564E-5,5.4100845E-5,0,320,0.5,0,0,200,0,0,0
119563210,ChairmanDenis,10,683,112,189,3,0,28.4895632888,20-29,548,4,1,1,2,2,1,1,8,4.2681737589,0,0.0020361153,0,0.5,0,59,9.137514610979249E-5,5.4100845E-5,5.517089E-5,320,0.5,1,1,200,1,0.005,0
88305524,Azheibell,10,4375,80,343,2,85,24.9577080581,20-29,554,7,0,0,0,0,0,0,0,0,0,0,0,0.42857143,0,298,5.875131382127692E-5,0,0,196,0.42857143,0,0,200,0,0,0
536296801,kamstago,10,24,23,107,1,3,36.76967617,30-39,357,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0,299,5.875131382127692E-5,0,0,197,0.5,0,0,81,0,0,0
11275512,nicsticks,10,2778,51,28,2,1,24.7779454204,20-29,552,5,0,0,0,0,0,0,0,0,0,0,0,0,132,300,5.875131382127692E-5,0,0,198,0,0,0,195,0,0,0
988162094,MsNWimby,10,386,69,78,1,3,41.3657004681,40-49,607,5,1,1,2,2,1,1,8,4,0,0.0046916813,0,0.5,0,59,7.527868339233538E-5,5.4100845E-5,5.517089E-5,330,0.5,3,0,200,0,0,0
124236594,SNoutreach,10,125,176,50,12,0,34.8541698834,30-39,433,2,1,0,1,1,1,0,0,0,0,3.627339955107665E-4,0,0,0,59,1.1294341499694385E-4,5.4100845E-5,0,446,0,1,0,135,0,0,0
1145495754,trilbeestirling,10,22,8,27,0,0,23.7329840409,20-29,99,1,0,1,1,1,0,1,1,1,0,0,0,0.2857143,0,59,5.875131382127692E-5,0,2.7585445E-5,199,0.2857143,0,0,24,0,0,0
28883923,thewanderingjew,10,23762,1582,930,63,6,68.0610400489,60-69,767,8,2,2,4,4,2,2,8,4.1192375887,4580,0.0035867777,0,0,0,59,2.059263416512872E-4,8.1151265E-5,8.2756334E-5,330,0,6,0,200,0,0,0
180037479,BonneAmie1955,10,1315,58,176,1,142,42.9362850853,40-49,545,6,0,1,1,1,0,1,8,4.6761187417,0,0,0,1,0,301,5.875131382127692E-5,0,2.7585445E-5,446,1,4,0,201,0,0,0
194301614,AracelyHdzt,10,8184,180,160,0,169,43.2181829947,40-49,718,7,0,0,0,0,0,0,0,0,0,0,0,0,133,302,5.875131382127692E-5,0,0,200,0,13,0,201,0,0,0
8329682,CapnAllegra,10,28212,979,602,41,75,54.149353949,50-59,781,8,3,2,5,5,3,2,8,4.1768617021,373.7647414158,0.004745734,0,0,0,59,1.8798951720317556E-4,1.0820169E-4,1.1034178E-4,330,0,3,0,201,0,0,0
548635608,gryan81,10,63,20,46,0,0,32.3585434912,30-39,398,3,1,1,2,2,1,1,8,4.3829787234,0,0.0017118763,0,0.8333333,0,59,8.575577413439139E-5,5.4100845E-5,5.517089E-5,320,0.8333333,9,0,101,0,0,0
433809465,BrandonCorban,10,2573,162,139,0,230,40.5766236495,40-49,628,5,1,1,2,2,1,1,4,2.9375,0,3.383643361601808E-4,0,0,31,107,1.8925981787230035E-4,5.4100845E-5,5.517089E-5,137,0,15,0,201,0,0,0
114259006,maugarciac,10,3463,247,348,1,322,42.2047718523,40-49,688,6,1,1,2,2,1,1,2,1.5,0,3.0121050113149914E-4,0,0,129,289,3.015951927221077E-4,5.4100845E-5,5.517089E-5,186,0,12,0,200,0,0,0
285233916,_MauricioArroyo,10,10262,343,327,0,539,35.5275771217,30-39,743,7,3,3,6,6,3,3,3,1.8888888889,46,9.402764525852922E-4,0,0,79,175,5.709917422937153E-4,1.0820169E-4,1.1034178E-4,201,0,12,0,202,0,0,0
531034033,parkhayoung01,10,12895,1049,955,1,229,48.1143540913,40-49,749,7,2,3,5,5,2,3,1,1,4,6.330428283251584E-4,0.05,0.33333334,22,95,3.680370413418111E-4,8.1151265E-5,8.2756334E-5,202,0.33333334,5,0,201,0,0,0
135260229,McIverWealth,10,1736,294,279,2,1,38.1660201418,30-39,545,4,2,2,4,4,2,2,9,4.8421985816,2365.6437675838,6.460659204188717E-4,0,0,0,59,1.2535032876799765E-4,8.1151265E-5,8.2756334E-5,96,0,12,0,200,0,0,0
327135990,RobbynLanning,10,555,22,94,0,1,23.3244460531,20-29,470,4,1,0,1,1,1,0,0,0,0,0.0034536992,0,0.55,0,59,8.616733984114145E-5,5.4100845E-5,0,330,0.55,1,0,198,0,0,0
746562397,Vale_DLG,10,2608,155,213,0,77,42.0696047324,40-49,659,6,3,2,5,5,3,2,1,1,4,8.583578366817025E-4,0.05,0.16666667,48,132,8.421587553864972E-4,1.0820169E-4,1.1034178E-4,203,0.16666667,29,0,201,0,0,0
603831203,DanielaGza21,10,6686,221,604,0,442,32.4896558822,30-39,671,6,2,1,3,3,2,1,2,1.5,0,6.035417562768122E-4,0.1666666667,0.5,48,132,4.5708009387896787E-4,8.1151265E-5,8.2756334E-5,203,0.5,15,0,201,0,0,0
164945916,YTPaleo,10,177,57,99,0,6,35.8220531067,30-39,424,4,2,2,4,4,2,2,9,4.5257092199,0,0.0017696185,0.0833333333,1,0,59,1.3774434881713617E-4,8.1151265E-5,8.2756334E-5,155,1,3,0,200,0,0,0
122155951,DisDrivenLife,10,1543,4192,891,190,2,48.9807351908,40-49,738,6,1,1,2,2,1,1,1,1,0,2.7633215974747286E-4,0,0,125,276,3.916480675807436E-4,5.4100845E-5,5.517089E-5,204,0,45,0,200,0,0,0
1204305224,BilbreydajBerni,10,15,7,61,0,0,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,134,304,5.875131382127692E-5,0,0,205,0,0,0,17,0,0,0
118541476,KPrakan,10,1988,105,262,1,98,47.7428819449,40-49,646,6,0,0,0,0,0,0,0,0,0,0,0,0,0,305,5.875131382127692E-5,0,0,206,0,12,0,201,0,0,0
213915057,kimberlyagapi,10,1088,56,50,0,260,30.0576644191,30-39,574,4,1,1,2,2,1,1,8,4.2593085106,0,0.0023338032,0,0,0,59,1.0600924522753875E-4,5.4100845E-5,5.517089E-5,66,0,1,0,200,0,0,0
131527548,mike_toscano,10,543,74,288,0,1,25.53472138,20-29,483,4,1,1,2,2,1,1,9,4.5505319149,0,0.0016392592,0,0.58181816,0,59,1.1608602633308963E-4,5.4100845E-5,5.517089E-5,330,0.58181816,2,0,199,0,0,0
5661632,Nelson_Camara,10,759,87,131,2,0,36.2204923273,30-39,497,5,1,1,2,2,1,1,0,0,0,2.7633215974747286E-4,0,0,135,306,3.916480675807436E-4,5.4100845E-5,5.517089E-5,207,0,9,0,200,0,0,0
541052393,BrendaWardle,10,5440,691,1733,3,120,38.1799200176,30-39,702,7,6,10,16,16,6,10,9,5.5008865248,48.0076432391,0.0024628379,0.1083333333,0.21428572,0,59,3.141695763637283E-4,1.8935296E-4,1.9309812E-4,150,0.21428572,9,0,200,0,0,0
20456667,NomfundoEngler,10,13251,1423,1148,8,784,58.4434283339,50-59,771,8,11,14,25,25,11,14,8,4.5159574468,48926.9392109283,0.0042481697,0.0483333333,0.1360294,0,59,5.517388454093341E-4,3.2460506E-4,3.034399E-4,150,0.1360294,32,0,202,0,0,0
46102486,Joe990gp,10,6876,257,429,2,88,54.6449274113,50-59,728,7,3,5,8,8,3,5,9,5.4968971631,40.7280366692,0.0015593446,0.0714285714,0.35,0,59,1.4334828307580245E-4,1.0820169E-4,1.1034178E-4,150,0.35,8,0,201,0,0,0
993803760,jonathan_lvt,10,338,23,93,0,6,26.2495159205,20-29,525,4,2,4,6,6,2,4,4,2.2777777778,0,7.687702370373276E-4,0.2,0.75,58,182,1.0470090688792101E-4,8.1151265E-5,8.2756334E-5,278,0.75,8,0,193,0,0,0
416428550,Apndp,10,1904,40394,351,452,9,63.6093600426,60-69,842,5,112,1,113,113,112,1,6,3.6153846154,1275,0.029343444,0.0014222503,0.002091377,42,307,0.0111031768,0.0030566978,4.96538E-4,208,0.002091377,367,0,200,0,0,0
473754564,f_desanctis,10,3647,4796,238,72,443,59.2230190674,50-59,763,7,13,3,16,16,13,3,5,2.6923076923,1294.6666666667,0.0064970245,0.0625,0.102564104,42,307,0.0124449924,3.787059E-4,1.9309812E-4,208,0.102564104,34,0,201,0,0,0
226987255,sebastianobella,10,7477,4047,1720,3,22,38.5809121939,30-39,643,7,0,3,3,3,0,3,5,2.7142857143,0,0,0.3333333333,0.6666667,42,308,5.875131382127692E-5,0,2.7585445E-5,208,0.6666667,2,0,200,0,0,0
1197195649,BeckfordgroLati,10,22,5,85,0,0,10.6708586376,10-19,18,1,0,0,0,0,0,0,0,0,0,0,0,0,136,309,5.875131382127692E-5,0,0,209,0,0,0,26,0,0,0
95385781,Ekction,10,3934,120,209,0,3,41.7111111764,40-49,656,7,2,8,10,10,2,8,9,5.3882978723,17.0961611917,0.0010539671,0.1333333333,0.3392857,0,59,1.4188205290137235E-4,8.1151265E-5,8.2756334E-5,150,0.3392857,12,0,197,0,0,0
501642872,Xophir,10,386,51,206,0,33,30.3063404614,30-39,504,4,1,1,2,2,1,1,9,5.5155141844,0,5.691432166891743E-4,0,0,0,59,9.224986709819354E-5,5.4100845E-5,5.517089E-5,150,0,1,0,200,0,0,0
932144096,KatBerton,10,29,8,27,0,1,19.8978804521,10-19,220,2,1,1,2,2,1,1,7,3.9494680851,0,0.0041599481,0,0.5535714,0,59,7.652414256802476E-5,5.4100845E-5,5.517089E-5,446,0.5535714,0,0,48,0,0,0
1163725992,2ndmortgagehub,10,302,200,173,1,1,43.3204899823,40-49,495,5,1,3,4,4,1,3,8,4.3896276596,485.7899039298,3.0384056349734974E-4,0,0,0,59,1.120252174976243E-4,5.4100845E-5,5.517089E-5,96,0,14,0,201,0,0,0
1018008415,BabouinBarge,10,3372,334,88,0,1,42.1345986344,40-49,677,6,8,0,8,8,8,0,0,0,0,0.0030798333,0.3035714286,0.5535714,58,181,2.857526701147681E-4,2.434538E-4,0,278,0.5535714,18,0,202,0,0,0
305555549,vallaniel,10,284,46,215,0,49,18.8292025845,10-19,507,4,0,1,1,1,0,1,9,5.4182543199,0,0,0,0,0,310,5.875131382127692E-5,0,2.7585445E-5,96,0,3,0,201,0,0,0
1019833886,jayaaronroy,10,50,27,24,0,2,21.6214571109,20-29,209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,311,5.875131382127692E-5,0,0,210,0,0,0,52,0,0,0
198291682,tcd_news,10,17116,916,112,23,9,44.9444634776,40-49,725,7,1,1,2,2,1,1,8,4.2743794326,0,0.0070481363,0,0.13333334,0,59,7.640382907537111E-5,5.4100845E-5,5.517089E-5,66,0.13333334,7,0,201,0,0,0
22420772,Kileyshill,10,6246,369,638,9,15,43.9107739214,40-49,700,7,5,6,11,11,5,6,8,3.7890070922,870.454215106,0.0168349228,0.0272727273,0.1,0,59,1.2966088510067513E-4,1.6230253E-4,1.6551267E-4,322,0.1,21,0,200,0,0,0
152441399,ShelbyChallis,10,649,64,101,0,47,32.8016298126,30-39,504,4,0,0,0,0,0,0,0,0,0,0,0,0.6666667,0,312,5.875131382127692E-5,0,0,211,0.6666667,2,0,199,0,0,0
606564909,Ottawa_Andrew,10,134,37,192,1,5,33.4406210347,30-39,329,3,1,1,2,2,1,1,8,4.1019503546,0,0.0022397025,0,0.4857143,0,59,7.9618745531823E-5,5.4100845E-5,5.517089E-5,47,0.4857143,2,13,180,10,0.0555555556,0
1088105096,bcprivcitizen,10,54,33,53,1,1,21.0740768827,20-29,212,2,0,0,0,0,0,0,0,0,0,0,0,0,137,313,5.875131382127692E-5,0,0,213,0,0,0,60,0,0,0
139949751,arthurmrtinez,10,4547,154,228,0,70,39.8867990267,30-39,681,6,0,0,0,0,0,0,0,0,0,0,0,0,138,314,5.875131382127692E-5,0,0,214,0,3,0,200,0,0,0
125848560,stevem20,10,7915,528,179,30,340,40.6551522358,40-49,732,7,0,0,0,0,0,0,0,0,0,0,0,1,0,59,5.875131382127692E-5,0,0,215,1,2,0,200,0,0,0
860743243,ali_bidabadi,10,8668,220,83,1,1396,,,678,8,2,2,4,4,2,2,8,4.0367907801,2325,0.0074658104,0.0833333333,0.5,0,59,1.650017352763477E-4,8.1151265E-5,8.2756334E-5,47,0.5,67,0,200,0,0,0
184844629,Mexicowannabe,10,127,90,144,1,0,21.1614361681,20-29,347,3,0,0,0,0,0,0,0,0,0,0,0,0.6666667,0,315,5.875131382127692E-5,0,0,216,0.6666667,0,0,128,0,0,0
