id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class
429182236,awjrector,10.0,585.0,105.0,101.0,4.0,86.0,40.550058443063776,40-49,615.0,5.0,17,11,28,28.0,17.0,11.0,7.0,3.413563829787234,564.988180652224,0.204373685036776,0.1111111111111111,0.50980395,0,59,2.843333542637907E-4,4.869076E-4,4.96538E-4,66
369234021,StopSmrtMeterBC,10.0,5679.0,659.0,2001.0,21.0,114.0,48.42562188694747,40-49,700.0,7.0,15,27,42,42.0,15.0,27.0,7.0,3.226950354609929,3827.4553665729068,0.04636120265452875,0.056329849012775844,0.12184874,0,59,2.6375522442353006E-4,4.3280676E-4,4.4136713E-4,330
500476225,italiasoto12,10.0,1131.0,78.0,79.0,0.0,7.0,33.13100857660845,30-39,611.0,4.0,1,1,2,2.0,1.0,1.0,1.0,1.0,0.0,2.7633215974747286E-4,0.0,0.0,236,608,3.916480675807436E-4,5.4100845E-5,5.517089E-5,395
215476372,scholzie21,10.0,1988.0,135.0,301.0,1.0,47.0,44.13242054680838,40-49,607.0,6.0,0,1,1,1.0,0.0,1.0,8.0,4.508196721311475,0.0,0.0,0.0,0.4642857,0,59,5.875131382127692E-5,0.0,2.7585445E-5,66
19038416,christellar,10.0,47980.0,3784.0,4158.0,313.0,1292.0,53.631405273774206,50-59,799.0,9.0,70,90,160,160.0,70.0,90.0,6.0,2.649822695035461,66728.08916388074,0.35630365689926435,0.023702830188679247,0.09036595,0,59,0.001090746704152154,0.0019205799,0.0019585667,446
166617790,jeff_p_harris,10.0,609.0,72.0,257.0,1.0,8.0,27.687534668734685,20-29,535.0,5.0,1,2,3,3.0,1.0,2.0,8.0,4.035460992907802,26.90565353172733,0.005357948730253492,0.16666666666666666,0.16666667,0,59,1.1571410272356254E-4,5.4100845E-5,5.517089E-5,47
380539792,onebellerose,10.0,203.0,71.0,117.0,1.0,2.0,31.5553076279499,30-39,509.0,3.0,1,1,2,2.0,1.0,1.0,7.0,4.246010638297872,0.0,0.001967337287816231,0.0,0.0,0,59,7.229932534059681E-5,5.4100845E-5,5.517089E-5,320
439278917,TakeMyNeon,10.0,312.0,6.0,102.0,0.0,0.0,22.337719421535397,20-29,340.0,4.0,0,1,1,1.0,0.0,1.0,8.0,4.442179884802836,0.0,0.0,0.0,0.0,0,609,5.875131382127692E-5,0.0,2.7585445E-5,320
16574552,jmtoriel,10.0,3164.0,692.0,1003.0,33.0,19.0,42.1185029581855,40-49,626.0,6.0,9,9,18,18.0,9.0,9.0,8.0,3.658244680851064,3169.2326028820908,0.02479513810895702,0.016339869281045753,0.03846154,0,59,5.199826134079631E-4,2.705042E-4,2.7585446E-4,330
86237142,EricMcLeanPR,10.0,455.0,286.0,554.0,13.0,1.0,30.42496536307962,30-39,564.0,4.0,0,2,2,2.0,0.0,2.0,8.0,3.992024811696943,0.0,0.0,0.0,0.0,0,59,5.875131382127692E-5,0.0,2.7585445E-5,330
