Id,Label,Statuses Count,Followers Count,Friends Count,Listed Count,Favourites Count,Klout Score,Klout Score Bucket,Kred Influence,Kred Outreach,Eccentricity,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Local Clustering Coefficient,Clustering Coefficient,Component ID,Strongly-Connected ID,PageRank,Modularity Class,Authority,Hub,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,In-Degree,Out-Degree,Degree,Erdös Number
194301614,AracelyHdzt,8184.0,180.0,160.0,0.0,169.0,43.21818299474598,40-49,718.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,205,396,4.766339181938244E-5,204,0.0,0.0,0.0,0.0,0.0,0,0,0,8
853288416,Oenema666,259.0,20.0,154.0,0.0,3.0,17.854754113439576,10-19,108.0,4.0,8.0,4.016836508639788,0.0,0.0,0.0,0.0,0,397,4.766339181938244E-5,463,0.0,2.7585445E-5,3.0,0.0,3.0,0,3,3,4
249956868,OrnellaSofia91,6141.0,313.0,779.0,6.0,21.0,46.53872658684573,40-49,680.0,6.0,7.0,3.099290780141844,5755.812175584188,0.03527299902871844,0.02258064516129032,0.081871346,0,110,1.4098040346550314E-4,29,3.5165547E-4,3.586108E-4,31.0,12.0,19.0,12,19,31,3
8329682,CapnAllegra,28212.0,979.0,602.0,41.0,75.0,54.149353949029546,50-59,781.0,8.0,8.0,4.17686170212766,373.7647414157844,0.004745733961477455,0.0,0.0,0,110,8.097554204140104E-5,463,1.0820169E-4,1.1034178E-4,5.0,3.0,2.0,3,2,5,4
266620548,camdearlove,6037.0,879.0,853.0,47.0,23.0,52.45603304698461,50-59,740.0,7.0,7.0,3.186613475177305,22060.792084440833,0.10013985275856079,0.026119402985074626,0.08181818,0,110,3.7962309647565526E-4,29,0.0010008656,9.93076E-4,68.0,36.0,32.0,36,32,68,3
264138087,joshdneufeld,1851.0,969.0,537.0,31.0,232.0,54.18709849970042,50-59,704.0,5.0,8.0,3.8444148936170213,1627.3431057786654,0.020698808077275067,0.1125,0.53333336,0,110,1.3924817241588346E-4,443,2.705042E-4,2.7585446E-4,16.0,9.0,7.0,9,7,16,4
604842373,A_Wall2,826.0,59.0,179.0,1.0,65.0,41.26949547701165,40-49,516.0,5.0,8.0,3.6972517730496453,82.81787657235417,0.018206152715732837,0.13071895424836602,0.6454545,0,110,1.222069474029509E-4,443,2.1640338E-4,2.2068356E-4,18.0,7.0,11.0,7,11,18,4
942629846,vernWittigAg,138.0,75.0,141.0,3.0,3.0,26.82594768721772,20-29,422.0,4.0,7.0,3.5039893617021276,0.5949697391013585,0.05728403386908447,0.15555555555555556,0.54761904,0,110,6.386111569803402E-5,63,1.0820169E-4,1.1034178E-4,10.0,3.0,7.0,3,7,10,3
548635608,gryan81,63.0,20.0,46.0,0.0,0.0,32.358543491224594,30-39,398.0,3.0,8.0,4.382978723404255,0.0,0.0017118762962260875,0.0,0.8333333,0,110,7.20438802966001E-5,101,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,4
859029968,patricklpc,3069.0,488.0,1017.0,7.0,48.0,47.04330896059127,40-49,591.0,6.0,7.0,3.162677304964539,3198.9817268330044,0.0665462504729314,0.0503003003003003,0.16,0,110,1.0555952801720785E-4,443,3.5165547E-4,3.586108E-4,37.0,12.0,25.0,12,25,37,3
268539428,Miss782,742.0,185.0,745.0,2.0,46.0,36.587659110003,30-39,513.0,5.0,7.0,3.2349290780141846,4098.1082047285745,0.027191231151216806,0.03,0.11764706,0,110,1.1181545098246223E-4,443,2.705042E-4,2.7585446E-4,25.0,9.0,16.0,9,16,25,3
22224357,TZohner,4371.0,153.0,261.0,2.0,8.0,44.86624202099825,40-49,665.0,6.0,8.0,3.4849290780141846,907.058767658617,0.08773170291667014,0.09166666666666666,0.3492647,0,110,1.2566513862029475E-4,463,4.869076E-4,4.96538E-4,25.0,17.0,8.0,17,8,25,4
232316218,zeroedout420,694.0,55.0,315.0,0.0,23.0,18.160993505397556,10-19,505.0,5.0,7.0,3.4621178555604786,0.0,0.0,0.0,0.0,0,398,5.2430843902344304E-5,63,0.0,2.7585445E-5,6.0,0.0,6.0,0,6,6,3
228962972,AdamHobbsNDP,882.0,69.0,82.0,2.0,4.0,51.74191081547719,50-59,547.0,5.0,7.0,3.9038120567375887,303.8480083569127,0.017448411679579386,0.05555555555555555,0.13333334,0,110,1.1135211024071872E-4,29,1.8935296E-4,1.9309812E-4,9.0,6.0,3.0,6,3,9,4
17850064,CEamer,5606.0,382.0,553.0,34.0,0.0,46.03140383688834,40-49,671.0,7.0,8.0,4.24468085106383,462.1125495257591,0.003725493332582127,0.041666666666666664,0.16666667,0,110,1.4117077888552593E-4,101,1.352521E-4,1.3792723E-4,9.0,4.0,5.0,4,5,9,4
159578935,KristofTO,8161.0,383.0,660.0,16.0,4.0,49.33319944404805,40-49,725.0,7.0,7.0,3.1227836879432624,5983.61146787081,0.0422777120973982,0.027093596059113302,0.07619048,0,110,1.1116310897266736E-4,443,3.2460506E-4,3.3102534E-4,29.0,11.0,18.0,11,18,29,2
433809465,BrandonCorban,2573.0,162.0,139.0,0.0,230.0,40.57662364947175,40-49,628.0,5.0,4.0,2.9375,0.0,3.383643361601808E-4,0.0,0.0,37,162,1.535455905525994E-4,141,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,8
802649408,AleanaYoung,1435.0,317.0,500.0,9.0,14.0,44.96797727841835,40-49,645.0,5.0,8.0,3.4233156028368796,2338.5369790877944,0.04629529823802787,0.12142857142857143,0.432971,0,110,1.4489762695665177E-4,77,4.869076E-4,4.96538E-4,36.0,17.0,19.0,17,19,36,4
567420300,LJSoul25,2205.0,110.0,291.0,0.0,370.0,35.94365168969182,30-39,614.0,6.0,7.0,3.62322695035461,2255.000000000001,3.9768444338798E-4,0.0,0.0,0,110,6.091704764422492E-5,63,5.4100845E-5,5.517089E-5,3.0,1.0,2.0,1,2,3,4
116503910,glebetrotter,2570.0,249.0,286.0,14.0,4.0,53.376051627222076,50-59,646.0,6.0,7.0,3.3351063829787235,5609.397630475296,0.03272748866101806,0.010526315789473684,0.023809524,0,110,1.3758247995326262E-4,101,3.2460506E-4,3.3102534E-4,20.0,11.0,9.0,11,9,20,3
255190986,NikkiNDP,668.0,120.0,145.0,10.0,4.0,27.272741032095666,20-29,486.0,5.0,7.0,3.306294326241135,2491.718721883667,0.05467335407650282,0.029644268774703556,0.13736264,0,110,1.467446438651015E-4,463,3.5165547E-4,3.586108E-4,23.0,12.0,11.0,12,11,23,4
91035609,sassa26_ca2003,2533.0,521.0,985.0,9.0,16.0,45.98296042390893,40-49,660.0,6.0,6.0,2.80895390070922,30724.682630212927,0.18070685892236485,0.03328335832083958,0.103006326,0,110,2.951600643912358E-4,29,0.0013795715,0.0014068577,116.0,50.0,66.0,50,66,116,2
275185937,TeriMooring,3173.0,669.0,1095.0,18.0,8.0,51.42662469377849,50-59,723.0,7.0,7.0,2.854609929078014,31422.604817331263,0.2493229963743061,0.041246498599439775,0.15945946,0,110,3.724773310043742E-4,463,0.0016230253,0.0016275413,120.0,59.0,61.0,59,61,120,3
114259006,maugarciac,3463.0,247.0,348.0,1.0,322.0,42.20477185231569,40-49,688.0,6.0,2.0,1.5,0.0,3.0121050113149914E-4,0.0,0.0,192,376,2.4481546444683235E-4,190,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,8
514048301,politican83,597.0,223.0,1997.0,1.0,0.0,21.161690391980528,20-29,516.0,4.0,7.0,3.4909171466548514,0.0,0.0,0.07142857142857142,0.0952381,0,399,7.031159388137841E-5,63,0.0,2.7585445E-5,7.0,0.0,7.0,0,7,7,2
285233916,_MauricioArroyo,10262.0,343.0,327.0,0.0,539.0,35.52757712171577,30-39,743.0,7.0,3.0,1.8888888888888888,46.0,9.402764525852922E-4,0.0,0.0,98,241,4.632592184453325E-4,273,1.0820169E-4,1.1034178E-4,6.0,3.0,3.0,3,3,6,8
221519496,glenhansman,12205.0,1452.0,1426.0,55.0,0.0,56.19700229646322,50-59,764.0,8.0,7.0,3.11968085106383,24758.468856017887,0.2276952777004725,0.04235674852465258,0.15079017,0,110,3.934050771912854E-4,463,0.0015959749,0.0016275413,103.0,58.0,45.0,58,45,103,3
796719091,Falardau,2026.0,580.0,1005.0,7.0,0.0,44.07766427747148,40-49,700.0,6.0,8.0,4.056737588652482,977.1430631894018,0.010164348639831053,0.16176470588235295,0.3846154,0,110,7.761676971420906E-5,101,1.6230253E-4,1.6551267E-4,17.0,5.0,12.0,5,12,17,4
107759109,BariLeia,4413.0,194.0,193.0,3.0,1263.0,46.01106734255987,40-49,687.0,6.0,7.0,3.2597517730496453,6892.069029343617,0.07603717111926228,0.031578947368421054,0.0952381,0,110,1.8662714770692826E-4,63,3.5165547E-4,3.586108E-4,20.0,12.0,8.0,12,8,20,3
112634116,BrandontheFick,4548.0,145.0,198.0,2.0,67.0,38.874757498246595,30-39,634.0,7.0,9.0,4.821808510638298,8.522639457528028,0.026297587361719676,0.1,0.25,0,110,7.364537959386271E-5,63,1.6230253E-4,1.3792723E-4,6.0,5.0,1.0,5,1,6,3
531034033,parkhayoung01,12895.0,1049.0,955.0,1.0,229.0,48.11435409132478,40-49,749.0,7.0,1.0,1.0,4.0,6.330428283251584E-4,0.05,0.33333334,28,149,2.985780977871486E-4,89,8.1151265E-5,8.2756334E-5,5.0,2.0,3.0,2,3,5,8
135260229,McIverWealth,1736.0,294.0,279.0,2.0,1.0,38.16602014182678,30-39,545.0,4.0,9.0,4.842198581560283,2365.643767583786,6.460659204188717E-4,0.0,0.0,0,110,8.514124698645533E-5,75,8.1151265E-5,8.2756334E-5,4.0,2.0,2.0,2,2,4,5
327135990,RobbynLanning,555.0,22.0,94.0,0.0,1.0,23.324446053138175,20-29,470.0,4.0,0.0,0.0,0.0,0.003453699223581215,0.0,0.55,0,46,5.334674074290384E-5,463,5.4100845E-5,0.0,1.0,1.0,0.0,1,0,1,4
746562397,Vale_DLG,2608.0,155.0,213.0,0.0,77.0,42.06960473235906,40-49,659.0,6.0,1.0,1.0,4.0,8.583578366817025E-4,0.05,0.16666667,59,190,6.829870783702319E-4,205,1.0820169E-4,1.1034178E-4,5.0,3.0,2.0,3,2,5,8
1279462135,BrendaAnnB,15.0,9.0,132.0,0.0,1.0,16.870764926297788,10-19,93.0,3.0,7.0,3.515957446808511,96.86182084606747,0.013029616358525347,0.045454545454545456,0.17857143,0,110,5.622739637598588E-5,29,1.0820169E-4,1.1034178E-4,11.0,3.0,8.0,3,8,11,3
603831203,DanielaGza21,6686.0,221.0,604.0,0.0,442.0,32.489655882205675,30-39,671.0,6.0,2.0,1.5,0.0,6.035417562768122E-4,0.16666666666666666,0.5,59,190,3.709618101857676E-4,205,8.1151265E-5,8.2756334E-5,3.0,2.0,1.0,2,1,3,8
72737393,VIVOMediaArts,1665.0,1759.0,282.0,121.0,20.0,48.20797666506721,40-49,686.0,6.0,0.0,0.0,0.0,0.009888749282793919,0.16666666666666666,0.25,0,51,8.185366442777322E-5,463,1.352521E-4,0.0,4.0,4.0,0.0,4,0,4,4
164945916,YTPaleo,177.0,57.0,99.0,0.0,6.0,35.82205310665074,30-39,424.0,4.0,9.0,4.525709219858156,0.0,0.0017696184991806067,0.08333333333333333,1.0,0,110,5.673840485779813E-5,101,8.1151265E-5,8.2756334E-5,4.0,2.0,2.0,2,2,4,4
122155951,DisDrivenLife,1543.0,4192.0,891.0,190.0,2.0,48.98073519084014,40-49,738.0,6.0,1.0,1.0,0.0,2.7633215974747286E-4,0.0,0.0,183,358,3.177448371356425E-4,206,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,8
17428471,AlfredLam,18446.0,782.0,1336.0,21.0,1080.0,63.728475678120645,60-69,757.0,8.0,8.0,4.085992907801418,78.09804671541357,0.0015523050884822596,0.0,0.0,0,110,5.778944936696881E-5,77,8.1151265E-5,8.2756334E-5,6.0,2.0,4.0,2,4,6,3
17628505,renodiva,284.0,1183.0,1600.0,47.0,162.0,32.98039175678727,30-39,558.0,4.0,8.0,4.2322695035460995,127.83645516777212,0.00890548836459234,0.06666666666666667,0.15,0,110,7.185702065585463E-5,463,5.4100845E-5,5.517089E-5,6.0,1.0,5.0,1,5,6,4
590013232,PDayson,1313.0,151.0,545.0,1.0,73.0,43.30403988998892,40-49,551.0,6.0,7.0,3.0944148936170213,4385.35370542806,0.08398480756688491,0.05693815987933635,0.15789473,0,110,2.3627882490932464E-4,463,5.6805887E-4,5.7929434E-4,52.0,20.0,32.0,20,32,52,3
1204305224,BilbreydajBerni,15.0,7.0,61.0,0.0,0.0,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,400,4.766339181938244E-5,207,0.0,0.0,0.0,0.0,0.0,0,0,0,8
976111975,zinniaz4bees,176.0,15.0,81.0,1.0,27.0,25.12318447502659,20-29,88.0,3.0,8.0,4.022163120567376,8.469895467199715,0.0034153761457221643,0.08333333333333333,0.33333334,0,110,5.507121535350544E-5,443,5.4100845E-5,5.517089E-5,4.0,1.0,3.0,1,3,4,4
204658137,neilrmciver,818.0,67.0,143.0,0.0,7.0,19.571874879968597,10-19,435.0,5.0,8.0,3.9250886524822697,6455.853863654018,0.0029805018306852805,0.05,0.33333334,0,110,9.251793784671673E-5,463,8.1151265E-5,8.2756334E-5,5.0,2.0,3.0,2,3,5,4
118541476,KPrakan,1988.0,105.0,262.0,1.0,98.0,47.74288194486754,40-49,646.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,207,401,4.766339181938244E-5,208,0.0,0.0,0.0,0.0,0.0,0,0,0,8
278398693,MarianneLaRoche,945.0,256.0,276.0,11.0,9.0,38.50853423071558,30-39,594.0,5.0,7.0,4.160460992907802,401.41774792270843,0.010032022370120434,0.16071428571428573,0.35714287,0,110,6.504326912147868E-5,463,1.6230253E-4,1.6551267E-4,8.0,5.0,3.0,5,3,8,3
186500600,msewen,2726.0,832.0,1095.0,56.0,39.0,49.08586456928038,40-49,698.0,7.0,7.0,3.0004432624113475,37605.38791698583,0.1436809318911589,0.02108433734939759,0.1178744,0,110,2.586619101505649E-4,463,0.0010820169,0.0010758324,84.0,39.0,45.0,39,45,84,4
751372069,1shelleysiemens,113.0,36.0,177.0,0.0,10.0,20.381584431465697,20-29,243.0,3.0,7.0,3.6023936170212765,87.23417691608273,0.0025835924065271782,0.017857142857142856,0.023809524,0,110,6.003671618062799E-5,463,5.4100845E-5,5.517089E-5,8.0,1.0,7.0,1,7,8,4
213915057,kimberlyagapi,1088.0,56.0,50.0,0.0,260.0,30.05766441909136,30-39,574.0,4.0,8.0,4.259308510638298,0.0,0.0023338032110841594,0.0,0.0,0,110,5.376466550426384E-5,63,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,4
331776617,SamSolar1,3059.0,3005.0,2964.0,4.0,0.0,43.973579710020694,40-49,654.0,5.0,7.0,3.773936170212766,36.57298609868486,0.0058724314470122545,0.0,0.0,0,110,7.001369691181646E-5,63,1.0820169E-4,1.1034178E-4,5.0,3.0,2.0,3,2,5,3
131527548,mike_toscano,543.0,74.0,288.0,0.0,1.0,25.53472137996215,20-29,483.0,4.0,9.0,4.550531914893617,0.0,0.0016392592487528375,0.0,0.58181816,0,110,7.616229118314244E-5,463,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,4
5661632,Nelson_Camara,759.0,87.0,131.0,2.0,0.0,36.22049232727328,30-39,497.0,5.0,0.0,0.0,0.0,2.7633215974747286E-4,0.0,0.0,208,402,3.177448371356425E-4,209,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,8
541052393,BrendaWardle,5440.0,691.0,1733.0,3.0,120.0,38.17992001759024,30-39,702.0,7.0,9.0,5.500886524822695,48.00764323911383,0.0024628379319819958,0.10833333333333334,0.21428572,0,110,2.5355152493012945E-4,154,1.8935296E-4,1.9309812E-4,16.0,6.0,10.0,6,10,16,5
20456667,NomfundoEngler,13251.0,1423.0,1148.0,8.0,784.0,58.44342833385995,50-59,771.0,8.0,8.0,4.51595744680851,48926.93921092832,0.004248169692286685,0.04833333333333333,0.1360294,0,110,4.428795753753939E-4,154,3.2460506E-4,3.034399E-4,25.0,11.0,14.0,11,14,25,5
46102486,Joe990gp,6876.0,257.0,429.0,2.0,88.0,54.6449274113423,50-59,728.0,7.0,9.0,5.496897163120567,40.72803666921313,0.0015593446276392278,0.07142857142857142,0.35,0,110,1.156965290957207E-4,154,1.0820169E-4,1.1034178E-4,8.0,3.0,5.0,3,5,8,6
993803760,jonathan_lvt,338.0,23.0,93.0,0.0,6.0,26.24951592052829,20-29,525.0,4.0,4.0,2.2777777777777777,0.0,7.687702370373276E-4,0.2,0.75,73,248,8.494106236653377E-5,422,8.1151265E-5,8.2756334E-5,6.0,2.0,4.0,2,4,6,8
77421074,ElaineCarol3,4458.0,240.0,139.0,11.0,700.0,40.70668333129162,40-49,640.0,7.0,0.0,0.0,0.0,0.00230855716062444,0.0,0.0,0,17,9.377406436295081E-5,101,8.1151265E-5,0.0,2.0,2.0,0.0,2,0,2,4
416428550,Apndp,1904.0,40394.0,351.0,452.0,9.0,63.60936004260661,60-69,842.0,5.0,6.0,3.6153846153846154,1275.0,0.029343444008713578,0.0014222503160556258,0.002091377,53,403,0.009007975436884521,323,0.0030566978,4.96538E-4,113.0,112.0,1.0,112,1,113,8
473754564,f_desanctis,3647.0,4796.0,238.0,72.0,443.0,59.22301906736036,50-59,763.0,7.0,5.0,2.6923076923076925,1294.6666666666667,0.006497024482640545,0.0625,0.102564104,53,403,0.010096685787934975,323,3.787059E-4,1.9309812E-4,16.0,13.0,3.0,13,3,16,8
226987255,sebastianobella,7477.0,4047.0,1720.0,3.0,22.0,38.580912193890796,30-39,643.0,7.0,5.0,2.7142857142857144,0.0,0.0,0.3333333333333333,0.6666667,53,404,4.766339181938244E-5,323,0.0,2.7585445E-5,3.0,0.0,3.0,0,3,3,8
19221008,Hepworks,6563.0,465.0,994.0,3.0,46.0,53.92874941610082,50-59,690.0,6.0,6.0,2.9800531914893615,13947.423292581818,0.11419950243612689,0.021212121212121213,0.067540325,0,110,2.837811434242163E-4,443,5.1395805E-4,5.241235E-4,45.0,18.0,27.0,18,27,45,3
428009580,apcharding,100.0,40.0,104.0,1.0,0.0,30.244662399801214,30-39,281.0,2.0,10.0,5.66371289322109,0.0,0.0,0.5,1.0,0,405,6.762852449030114E-5,288,0.0,2.7585445E-5,2.0,0.0,2.0,0,2,2,5
13179482,Tigerlily007,2516.0,243.0,331.0,3.0,126.0,45.65407445527607,40-49,637.0,6.0,6.0,3.2557624113475176,1249.9992833089284,0.04321558992735015,0.05555555555555555,0.21818182,0,110,8.02819023733118E-5,443,2.1640338E-4,2.2068356E-4,18.0,7.0,11.0,7,11,18,3
23002145,brando44,594.0,113.0,69.0,1.0,66.0,43.96298074199452,40-49,610.0,4.0,7.0,3.5141843971631204,490.98690819877123,0.031016846773366098,0.04487179487179487,0.125,0,110,7.84038401549646E-5,443,2.705042E-4,2.7585446E-4,13.0,9.0,4.0,9,4,13,3
435196112,GalldinRoberts,1364.0,444.0,536.0,12.0,2.0,45.34952441233964,40-49,635.0,5.0,7.0,3.62322695035461,1653.1503280941924,0.015277104643558453,0.029411764705882353,0.083333336,0,110,1.3234701957703942E-4,101,2.705042E-4,2.7585446E-4,18.0,9.0,9.0,9,9,18,3
1197195649,BeckfordgroLati,22.0,5.0,85.0,0.0,0.0,10.670858637579528,10-19,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,209,406,4.766339181938244E-5,210,0.0,0.0,0.0,0.0,0.0,0,0,0,8
14969693,klimaz,2453.0,64.0,45.0,2.0,40.0,27.21990361365509,20-29,564.0,6.0,8.0,3.956117021276596,120.11246046775878,0.017140855498036858,0.1,0.5,0,110,6.098345705150649E-5,288,1.0820169E-4,1.1034178E-4,6.0,3.0,3.0,3,3,6,4
95385781,Ekction,3934.0,120.0,209.0,0.0,3.0,41.711111176421525,40-49,656.0,7.0,9.0,5.388297872340425,17.096161191749424,0.0010539670999731752,0.13333333333333333,0.3392857,0,110,1.1466576214887037E-4,154,8.1151265E-5,8.2756334E-5,10.0,2.0,8.0,2,8,10,5
501642872,Xophir,386.0,51.0,206.0,0.0,33.0,30.306340461357024,30-39,504.0,4.0,9.0,5.515514184397163,0.0,5.691432166891743E-4,0.0,0.0,0,110,7.455257925577865E-5,154,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,6
892617242,blackmount12,925.0,146.0,279.0,0.0,41.0,38.29641911555342,30-39,600.0,6.0,7.0,3.50709219858156,208.38080264800075,0.0985859695337487,0.07516339869281045,0.37272727,0,110,8.697744715556884E-5,63,2.1640338E-4,2.2068356E-4,18.0,7.0,11.0,7,11,18,4
932144096,KatBerton,29.0,8.0,27.0,0.0,1.0,19.89788045211487,10-19,220.0,2.0,7.0,3.949468085106383,0.0,0.0041599480761148385,0.0,0.5535714,0,110,5.208191414857681E-5,443,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,4
979235791,meaghkelly,362.0,94.0,218.0,1.0,140.0,25.41420655167248,20-29,467.0,4.0,8.0,4.549202127659575,17.92589296793154,5.637189686318042E-4,0.0,0.0,0,110,8.192319189243457E-5,29,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,4
509220744,polichika,340.0,34.0,144.0,0.0,2.0,17.289874178333278,10-19,409.0,4.0,0.0,0.0,0.0,0.005017948535931538,0.0,0.0,0,50,5.1848350596370195E-5,63,8.1151265E-5,0.0,2.0,2.0,0.0,2,0,2,4
221232525,SandyRCollins,3560.0,612.0,197.0,16.0,0.0,49.56669969938402,40-49,751.0,6.0,8.0,3.855496453900709,2384.385759591544,0.028896551357460068,0.16847826086956522,0.38421053,0,110,1.6665255531771883E-4,288,4.5985717E-4,4.6895258E-4,24.0,16.0,8.0,16,8,24,4
1163725992,2ndmortgagehub,302.0,200.0,173.0,1.0,1.0,43.320489982343155,40-49,495.0,5.0,8.0,4.389627659574468,485.78990392976834,3.0384056349734974E-4,0.0,0.0,0,110,8.38484243539035E-5,75,5.4100845E-5,5.517089E-5,4.0,1.0,3.0,1,3,4,4
1018008415,BabouinBarge,3372.0,334.0,88.0,0.0,1.0,42.13459863435637,40-49,677.0,6.0,0.0,0.0,0.0,0.0030798333219972927,0.30357142857142855,0.5535714,73,247,2.318234822432152E-4,422,2.434538E-4,0.0,8.0,8.0,0.0,8,0,8,8
857971962,NotLazyEI,470.0,258.0,556.0,3.0,2.0,33.71936677369089,30-39,532.0,4.0,6.0,3.1422872340425534,3043.388053905315,0.032673948002835226,0.009230769230769232,0.03267974,0,110,1.48507216437333E-4,443,3.2460506E-4,3.3102534E-4,26.0,11.0,15.0,11,15,26,4
577727470,ProudPolitics,231.0,167.0,160.0,7.0,5.0,42.5060959191566,40-49,555.0,4.0,7.0,3.6972517730496453,1309.1962931325759,0.020929374540135083,0.045454545454545456,0.08181818,0,110,1.2086496812029212E-4,75,2.434538E-4,2.48269E-4,12.0,8.0,4.0,8,4,12,4
374074082,KeelenSimpson,4958.0,514.0,881.0,11.0,11.0,,,687.0,7.0,7.0,3.125886524822695,5128.9429742532675,0.06773795404129629,0.058823529411764705,0.18577075,0,110,1.371705830167468E-4,443,4.5985717E-4,4.6895258E-4,35.0,16.0,19.0,16,19,35,3
209176493,1923Memoir,11400.0,1698.0,1902.0,52.0,11.0,48.61681397204604,40-49,749.0,7.0,7.0,3.765957446808511,2444.373278260169,0.007199801385809613,0.0,0.0,0,110,1.2248118773998526E-4,29,8.1151265E-5,8.2756334E-5,6.0,2.0,4.0,2,4,6,4
305555549,vallaniel,284.0,46.0,215.0,0.0,49.0,18.82920258454086,10-19,507.0,4.0,9.0,5.418254319893665,0.0,0.0,0.0,0.0,0,407,4.766339181938244E-5,101,0.0,2.7585445E-5,1.0,0.0,1.0,0,1,1,5
150289374,UFCW1000A,1313.0,635.0,831.0,19.0,6.0,46.64124437476562,40-49,630.0,5.0,6.0,2.80540780141844,34282.666397305395,0.19006533743325063,0.030774193548387098,0.123508774,0,110,3.276364213860739E-4,29,0.0015689245,0.0015999558,125.0,57.0,68.0,57,68,125,3
1019833886,jayaaronroy,50.0,27.0,24.0,0.0,2.0,21.621457110891697,20-29,209.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,210,408,4.766339181938244E-5,211,0.0,0.0,0.0,0.0,0.0,0,0,0,8
494617573,Dogpk,3241.0,83.0,276.0,0.0,336.0,33.441792841742114,30-39,575.0,6.0,7.0,3.9835992907801416,0.0,0.013104801533534353,0.16666666666666666,1.0,0,110,5.4605276988870096E-5,29,8.1151265E-5,8.2756334E-5,3.0,2.0,1.0,2,1,3,4
198291682,tcd_news,17116.0,916.0,112.0,23.0,9.0,44.94446347759404,40-49,725.0,7.0,8.0,4.274379432624113,0.0,0.00704813625733218,0.0,0.13333334,0,110,5.178934283969027E-5,63,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,5
22420772,Kileyshill,6246.0,369.0,638.0,9.0,15.0,43.910773921395396,40-49,700.0,7.0,8.0,3.7890070921985815,870.454215106006,0.016834922809991687,0.02727272727272727,0.1,0,110,6.608460231597533E-5,445,1.6230253E-4,1.6551267E-4,11.0,5.0,6.0,5,6,11,4
35646312,redwoodwoof,4714.0,401.0,710.0,13.0,329.0,59.059946217944216,50-59,674.0,7.0,8.0,3.6298758865248226,24.062633901796247,0.040325117618775795,0.15454545454545454,0.4642857,0,110,9.195169803876163E-5,63,1.6230253E-4,1.6551267E-4,11.0,5.0,6.0,5,6,11,4
152441399,ShelbyChallis,649.0,64.0,101.0,0.0,47.0,32.80162981262406,30-39,504.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6666667,211,409,4.766339181938244E-5,212,0.0,0.0,0.0,0.0,0.0,0,0,0,8
606564909,Ottawa_Andrew,134.0,37.0,192.0,1.0,5.0,33.44062103469945,30-39,329.0,3.0,8.0,4.101950354609929,0.0,0.002239702549876319,0.0,0.4857143,0,110,5.1362333157016223E-5,75,5.4100845E-5,5.517089E-5,2.0,1.0,1.0,1,1,2,3
819665880,lcbo_worker,186.0,297.0,1323.0,4.0,0.0,45.12130475912323,40-49,526.0,4.0,7.0,2.8102836879432624,26474.622155141526,0.09738494646869753,0.03424497428705002,0.10425147,0,110,1.6527004927648585E-4,29,9.467648E-4,9.654906E-4,93.0,34.0,59.0,34,59,93,3
96306270,roccorossiTO,7455.0,4181.0,3143.0,289.0,2.0,57.264915158750554,50-59,767.0,7.0,7.0,3.0381205673758864,73199.97562283301,0.23788706409398266,0.025271059216013345,0.06095679,0,110,9.030405652900043E-4,63,0.0016500758,0.0016551268,110.0,60.0,50.0,60,50,110,2
1080115680,CArgyleOFL,366.0,66.0,84.0,2.0,0.0,29.63076914928788,20-29,167.0,5.0,7.0,3.4942375886524824,267.1656854603122,0.055508200487558175,0.15217391304347827,0.44485295,0,110,1.1535082307091806E-4,29,4.0575632E-4,4.137817E-4,23.0,14.0,9.0,14,9,23,3
20370879,Oemissions,38737.0,504.0,1540.0,17.0,39.0,48.43864919143619,40-49,674.0,9.0,7.0,2.9951241134751774,7733.010317360815,0.12467967740089674,0.04116558741905643,0.08677098,0,110,1.977246665737141E-4,443,6.221597E-4,6.3446525E-4,47.0,22.0,25.0,22,25,47,3
1088105096,bcprivcitizen,54.0,33.0,53.0,1.0,1.0,21.074076882653408,20-29,212.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,212,410,4.766339181938244E-5,213,0.0,0.0,0.0,0.0,0.0,0,0,0,8
