id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,Interaction count
282699689,CorImmobile,10,718,50,167,1,6,56.6860574666,50-59,434,4,1,11,12,12,1,11,7,2.8562635771,0.1749400456,0.0028295016,0.3257575758,0.57272726,0,59,5.193430382475664E-5,1.3549677E-5,1.3714035E-5,175,0
282822705,SA_Labour_News,10,4866,2219,83,29,1,55.7900311222,50-59,720,2,8,0,8,8,8,0,0,0,0,0.0042907729,0.0178571429,0.017857144,0,39,2.1298384134997664E-4,6.0973543E-5,0,131,3
282894960,Can_ada,10,75383,2074,2280,83,1493,46.4625968415,40-49,816,9,173,92,265,265,173,92,6,2.3352643012,7410.7076265275,0.1550835991,0.074514008,0.18629842,0,59,4.892576716204477E-4,0.0011788219,0.0011931211,77,296
282915772,DiegoCar96,10,1139,180,425,0,11,36.3128942647,30-39,568,5,8,43,51,51,8,43,6,2.4315713251,1604.5679823561,0.015790687,0.1941176471,0.37262157,0,59,1.0096772617321665E-4,6.0973543E-5,6.171316E-5,25,9
283200587,jabcan,10,8,5,2,0,0,11.7341444214,10-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,237,610,4.766339181938244E-5,0,0,240,0
283258239,LukewSavage,10,5785,543,1987,7,120,47.2361493565,40-49,685,6,54,165,219,219,54,165,6,2.2744388125,9771.125126838,0.1075874374,0.1478153408,0.31006792,0,59,3.077720482091868E-4,3.726161E-4,3.7713596E-4,25,30
283292134,tuesdaymudds,10,1458,43,79,0,8,31.1832926036,30-39,454,6,5,10,15,15,5,10,7,2.9637943519,44.3871546067,0.0025528506,0.1238095238,0.24358974,0,59,6.506007266276719E-5,4.064903E-5,4.1142106E-5,182,6
283301194,Haggisman57,10,6969,1597,2004,22,15,48.5756439288,40-49,705,7,58,88,146,146,58,88,7,2.5108616944,6620.4344668895,0.0394432306,0.0710439301,0.24910583,0,59,3.213646215516236E-4,3.9971547E-4,4.0456402E-4,175,22
283368566,OwnYourVote,10,286,73,414,0,0,22.9428163389,20-29,335,5,6,44,50,50,6,44,7,2.5086893555,145.4952151785,0.0113346118,0.186122449,0.31969696,0,59,6.915809372300911E-5,4.742387E-5,4.799912E-5,25,2
283402937,maremelen,10,8023,287,546,0,1,51.0239127464,50-59,717,7,3,5,8,8,3,5,9,4.8124547429,4491.3267248693,2.756877584459373E-4,0.0714285714,0.25,0,59,1.2555242474873016E-4,2.7099353E-5,2.742807E-5,131,42
283590835,tek_heretik,10,1832,109,110,0,0,24.5727773356,20-29,626,6,13,15,28,28,13,15,6,2.5847212165,248.2730192186,0.0242241003,0.0687830688,0.4047619,0,59,9.335603682203758E-5,9.484774E-5,9.599824E-5,77,2
284234387,thenowsports,10,3398,531,1143,31,4,45.0667559341,40-49,642,7,8,27,35,35,8,27,6,2.774076756,431.2952456282,0.0087684753,0.1428571429,0.30418718,0,59,9.947480393656858E-5,6.0973543E-5,6.171316E-5,182,1
284439426,CPiou,10,38227,1387,1015,56,175,43.0869191161,40-49,783,9,13,13,26,26,13,13,6,2.8106444605,3020.8726872458,0.0136508976,0.1446153846,0.32619047,0,59,1.0239478491415578E-4,9.484774E-5,9.599824E-5,145,5
284630825,ashboxlive,10,9353,536,840,12,819,55.3421447573,50-59,713,7,35,64,99,99,35,64,6,2.3356263577,2185.0145705146,0.0628067806,0.0823541538,0.28645834,0,59,2.5475756406415626E-4,2.4389417E-4,2.4685264E-4,175,14
284833045,Melissa_gza,10,544,219,1144,0,66,36.2694831906,30-39,542,4,1,3,4,4,1,3,2,1.25,3,8.095914281419891E-5,0.0833333333,0.33333334,48,133,1.1615009511706267E-4,1.3549677E-5,1.3714035E-5,127,30
285103806,StephenBrown3,10,444,330,144,27,4,46.8213042358,40-49,622,4,19,10,29,29,19,10,6,3.0459811731,127.1294146554,0.02319857,0.131773399,0.20153846,0,59,2.975005486152416E-4,1.3549677E-4,1.3714035E-4,25,15
285233916,_MauricioArroyo,10,10262,343,327,0,539,35.5275771217,30-39,743,7,3,3,6,6,3,3,3,1.8888888889,46,2.501044045017455E-4,0,0,79,175,4.632592184453325E-4,2.7099353E-5,2.742807E-5,106,12
285236048,Abrar494,10,28083,696,213,1,191,37.5683114376,30-39,770,8,0,0,0,0,0,0,0,0,0,0,0,0,243,631,4.766339181938244E-5,0,0,247,3
285624977,jtrygges,10,124460,4592,4568,144,3,48.6480582373,40-49,893,10,11,12,23,23,11,12,7,2.9869659667,1187.3675398312,0.0052522871,0.0375494071,0.25757575,0,59,1.0632613569448744E-4,8.129806E-5,8.228421E-5,77,5
285734431,ajssinc,10,3594,236,195,11,21,46.2823503514,40-49,639,6,18,21,39,39,18,21,6,2.5785662563,2533.5528512242,0.0258883743,0.1477732794,0.32580644,0,59,1.3863148719935414E-4,1.2872192E-4,1.3028333E-4,77,10
285771480,nstdenis,10,10370,525,773,14,378,47.9651495184,40-49,721,7,68,129,197,197,68,129,6,2.226647357,2821.7191702546,0.0943449861,0.1007458821,0.28576568,0,59,2.739917903532178E-4,4.6746383E-4,4.7313422E-4,77,41
285796366,jdumes98,10,368,108,181,1,1,36.145735691,30-39,542,4,7,14,21,21,7,14,7,3.0130340333,9.7754757485,0.0049639869,0.2047619048,0.43382353,0,59,6.504252125925483E-5,5.4198706E-5,5.485614E-5,175,18
286229457,MarjBoutinSweet,10,876,998,941,85,7,48.989634144,40-49,672,5,167,160,327,327,167,160,6,2.2512671977,6210.9162900656,0.2949691807,0.1040599614,0.35791004,0,59,9.707877605631969E-4,0.0011381728,0.001151979,25,167
286424432,RichardFantin,10,14533,947,1754,35,63,45.1796803701,40-49,760,7,91,152,243,243,91,152,6,2.2049239681,9810.9484657086,0.1040172762,0.0602659593,0.19817452,0,59,3.2589208843674506E-4,6.2328513E-4,6.308456E-4,77,32
286723230,kevinrns,10,30152,819,931,26,17856,43.7416517055,40-49,771,9,145,165,310,310,145,165,6,2.2194062274,13426.3294580554,0.1900800849,0.0572919929,0.20835492,0,59,5.330054281084861E-4,9.891264E-4,0.0010011245,147,175
286985249,VE3ZKS,10,11945,335,956,8,218,36.2594207255,30-39,711,8,66,168,234,234,66,168,6,2.3095582911,4390.113170241,0.110839959,0.1485638825,0.26588792,0,59,3.9535514175585853E-4,4.5391417E-4,4.5942017E-4,25,28
287260619,AlbertaGrl,10,15562,1804,950,48,542,53.1277142341,50-59,781,8,110,155,265,265,110,155,6,2.3845039826,10819.7232431677,0.0565574993,0.0569897084,0.16718417,0,59,5.178295591897452E-4,7.5200706E-4,7.6112896E-4,175,211
287303720,VancouverBlues,10,3879,211,726,3,10,44.7090036214,40-49,685,6,20,53,73,73,20,53,6,2.4290369298,405.4267392173,0.0178132272,0.1506849315,0.28059396,0,59,9.879776304950324E-5,1.422716E-4,1.4399737E-4,182,15
287752788,Rabnew,10,5358,250,468,4,17,50.7551004128,50-59,704,7,62,103,165,165,62,103,6,2.3559015206,2115.3994443163,0.056587526,0.1036585366,0.24597496,0,59,2.0151145128346516E-4,4.268148E-4,4.319921E-4,77,135
287905776,BlaineBadiuk,10,1019,79,162,0,16,29.7301391003,20-29,488,5,9,13,22,22,9,13,7,2.7472845764,6.199891443,0.0201247168,0.196969697,0.40522876,0,59,8.125376393117074E-5,6.7748384E-5,6.8570174E-5,25,0
287936925,Oilfieldredneck,10,506,103,129,2,10,36.8896434166,30-39,687,6,17,21,38,38,17,21,7,2.8497465605,29.6781968889,0.0113575957,0.1287339972,0.6699605,0,59,1.1387951040817255E-4,1.2194709E-4,1.2342632E-4,175,7
288044870,salruffolo,10,34,10,63,0,3,21.250867533,20-29,92,2,1,12,13,13,1,12,7,2.9775524982,0.225838313,3.037257349848907E-4,0.3076923077,0.49242425,0,59,5.005217629447892E-5,1.3549677E-5,1.3714035E-5,182,2
288372843,goinkforward,10,1373,72,173,0,34,37.8461134199,30-39,551,5,8,17,25,25,8,17,7,2.8131788559,73.5992943429,0.0098656282,0.15,0.30789474,0,59,7.300356681574346E-5,6.0973543E-5,6.171316E-5,175,4
288567673,RainerLoveiam,10,3231,432,332,2,6,48.230480265,40-49,563,6,0,0,0,0,0,0,0,0,0,0,0,0,246,642,4.766339181938244E-5,0,0,250,0
288578583,KarlaCisnerosH,10,4461,324,189,0,3,42.2694169997,40-49,657,5,4,4,8,8,4,4,4,2.2222222222,30,3.294380011102103E-4,0.0178571429,0.16666667,79,175,5.870663701713763E-4,3.3874192E-5,3.4285087E-5,106,4
288961010,CitizensAGroup,10,7062,24,14,3,0,18.5879680788,10-19,624,7,1,1,2,2,1,1,9,5.3971759594,2949,8.66338507538549E-5,0.5,0.5,0,59,1.3983506063912148E-4,1.3549677E-5,1.3714035E-5,62,0
289078608,Itsviriidiana,10,1708,256,655,0,9,37.3422959344,30-39,612,5,1,1,2,2,1,1,2,1.6666666667,0,8.44770929948927E-5,0,0,100,225,2.205056735505623E-4,1.3549677E-5,1.3714035E-5,237,2
289770017,keevinkreetsch,10,6553,211,255,2,178,41.6824928802,40-49,685,6,0,0,0,0,0,0,0,0,0,0,0,0,28,102,4.766339181938244E-5,0,0,26,2
289858647,ait_meziane,10,1583,242,1639,0,70,29.5000831133,20-29,541,6,1,1,2,2,1,1,8,3.8425054308,0,1.1806537768213724E-4,0,0,0,59,5.496718643948958E-5,1.3549677E-5,1.3714035E-5,145,0
289911123,michetisseyre,10,4111,138,58,5,38,37.3985280227,30-39,673,7,38,15,53,53,38,15,7,2.6448225923,132.0132481289,0.0623495567,0.1883164006,0.42600423,0,59,1.8232881745738463E-4,2.642187E-4,2.674237E-4,25,24
290704632,IkeNDP,10,872,355,391,5,0,42.7223683191,40-49,631,5,133,109,242,242,133,109,6,2.4112961622,2761.8790781735,0.25253054,0.1199032955,0.37062085,0,59,8.36294405577894E-4,9.0782833E-4,9.1884035E-4,25,32
290895809,CPoliticalScene,10,401,61,18,2,0,25.2735839662,20-29,527,2,8,5,13,13,8,5,7,3.046705286,3.9828591081,0.0078387865,0.1602564103,0.24242425,0,59,6.812581850667914E-5,6.0973543E-5,6.171316E-5,77,4
290913188,unclejoejoe,10,599,29,96,1,4,22.9768779741,20-29,492,5,3,7,10,10,3,7,7,2.9652425778,36.9626165785,0.0011577016,0.2222222222,0.375,0,59,5.752789835053838E-5,2.7099353E-5,2.742807E-5,182,4
291142267,CDM4Sarnia,10,2415,48,35,3,618,24.0609325951,20-29,401,6,4,2,6,6,4,2,7,3.2686459088,0.9680757017,0.0058123794,0.1333333333,0.6666667,0,59,6.16832071804268E-5,3.3874192E-5,3.4285087E-5,175,0
291497597,Marchand_Phil,10,893,153,337,4,24,40.3414901881,40-49,556,5,22,58,80,80,22,58,7,2.566980449,28.1722899366,0.0372343491,0.2273734177,0.5491552,0,59,1.220641944918111E-4,1.5582128E-4,1.577114E-4,25,28
291626846,AnnieClaireBO,10,2705,462,861,24,15,45.8133060801,40-49,659,6,13,43,56,56,13,43,7,2.717595945,1158.7477006105,0.0468864776,0.199025974,0.4478261,0,59,3.1127691233935313E-4,9.484774E-5,9.599824E-5,175,19
291757755,joelplouffe,10,2815,884,1575,28,368,50.1336741267,50-59,678,6,17,25,42,42,17,25,6,2.6560463432,3559.5348730121,0.0233622017,0.0830429733,0.2137931,0,59,1.7095100093612802E-4,1.2194709E-4,1.2342632E-4,77,12
292184671,ShafiqStarr,10,22673,412,275,0,3768,36.6912841353,30-39,748,8,0,0,0,0,0,0,0,0,0,0,0,0,109,246,4.766339181938244E-5,0,0,100,24
292246560,AndWant,10,119,42,102,0,0,22.3552215192,20-29,266,3,8,19,27,27,8,19,7,2.7150615496,259.9955413412,0.0157922715,0.1125356125,0.34502923,0,59,8.248658570897066E-5,6.0973543E-5,6.171316E-5,25,2
292357569,Adam_Dee_Em,10,3858,669,1660,35,153,45.0609757178,40-49,657,7,27,75,102,102,27,75,6,2.3341781318,3950.4810303673,0.0360785518,0.0895942535,0.22473684,0,59,1.3396214318873005E-4,1.8969548E-4,1.9199649E-4,175,1
292624934,AB_CutRock,10,12941,926,1992,12,80,32.6989626776,30-39,681,7,26,52,78,78,26,52,7,2.557204924,435.963543449,0.0191411948,0.1035631036,0.37028658,0,59,1.5386527361476473E-4,1.8292063E-4,1.8513948E-4,175,2
292743375,MacRachelle,10,84,50,183,0,45,23.338554923,20-29,323,2,3,2,5,5,3,2,8,3.849384504,1.227274336,0.0044249993,0.1,0.6666667,0,59,7.416342496447085E-5,2.7099353E-5,2.742807E-5,175,9
293056684,JsrSmith,10,446,224,390,1,3,44.3946516327,40-49,573,4,79,129,208,208,79,129,6,2.3157132513,1686.7916851527,0.1501268196,0.1594899666,0.3771351,0,59,4.116100076278947E-4,5.419871E-4,5.485614E-4,25,66
293106824,anicaribaforada,10,1382,193,241,1,2,37.9739072654,30-39,634,5,1,1,2,2,1,1,1,1,0,8.095914281419891E-5,0,0,172,374,3.177448371356425E-4,1.3549677E-5,1.3714035E-5,171,30
293223633,1967canadian,10,14167,510,612,13,311,41.0820211313,40-49,754,8,46,53,99,99,46,53,7,2.5010861694,1340.0177696137,0.029745246,0.0706039992,0.4481132,0,59,2.303584162222901E-4,3.1841738E-4,3.222798E-4,175,78
293313896,RobertRoss4,10,13315,564,2001,6,0,48.7254027004,40-49,741,6,25,43,68,68,25,43,6,2.4898624185,683.4582077968,0.0167369138,0.1242317823,0.35836735,0,59,1.367460182884567E-4,1.761458E-4,1.7828245E-4,175,132
293488070,jannovision,10,2465,171,529,3,499,41.3721179483,40-49,594,5,18,54,72,72,18,54,6,2.3769007965,169.4601477598,0.0429486357,0.174687011,0.37900788,0,59,1.0888739516375002E-4,1.2872192E-4,1.3028333E-4,25,16
293866044,MalcolmFrench,10,5646,429,288,17,4,49.05923779,40-49,712,7,79,62,141,141,79,62,6,2.434467777,893.8723228675,0.1278361764,0.122289767,0.36040404,0,59,3.6466441305548186E-4,5.419871E-4,5.485614E-4,25,65
294031719,MRXblogs,10,13590,824,3,60,0,46.3534839474,40-49,713,3,2,0,2,2,2,0,0,0,0,0.0029888238,0.5,0.5,0,37,5.8282345237403514E-5,2.0324514E-5,0,175,2
294110720,alicialeals,10,6904,296,211,1,582,42.9537719057,40-49,699,7,2,2,4,4,2,2,5,3.125,33,1.673109193403676E-4,0,0,31,107,3.128657940415099E-4,2.0324514E-5,2.0571053E-5,108,20
294174645,katheaney,10,788,422,937,11,2,41.9224914021,40-49,634,5,65,157,222,222,65,157,6,2.2255611875,3881.7586716136,0.1058850661,0.1241082712,0.31274188,0,59,3.0970539478541553E-4,4.4713932E-4,4.5256317E-4,25,16
294536929,fransmehlape,10,925,80,559,1,2,42.9903965262,40-49,590,5,0,5,5,5,0,5,10,5.8798407528,0,0,0.15,0.25,0,236,4.766339181938244E-5,0,6.8570175E-6,131,3
294786747,Elii_Vasquez,10,934,201,495,0,33,38.1273192428,30-39,582,5,0,1,1,1,0,1,1,1,0,0,0,0,65,155,4.766339181938244E-5,0,6.8570175E-6,265,5
295529527,angelbug66,10,1672,47,296,0,198,27.0394143716,20-29,467,6,0,3,3,3,0,3,7,3.5363735071,0,0,0.1666666667,0.16666667,0,398,4.766339181938244E-5,0,6.8570175E-6,175,0
295707178,BCaramento,10,8957,371,350,8,98,46.0599482084,40-49,736,7,23,33,56,56,23,33,6,2.4981897176,276.9569879101,0.0276162309,0.0909090909,0.33109245,0,59,1.0829394841640164E-4,1.6259612E-4,1.6456842E-4,77,18
296350580,KevinROKeefe,10,598,93,89,3,0,42.1771487323,40-49,407,3,19,11,30,30,19,11,6,2.7907313541,32.663672679,0.0254937965,0.1252873563,0.43333334,0,59,1.0436715500158385E-4,1.3549677E-4,1.3714035E-4,77,20
296553072,maboudib,10,309,103,115,1,0,36.5251431312,30-39,491,4,26,25,51,51,26,25,6,2.5126719768,724.4339474032,0.0342714846,0.1423529412,0.41428572,0,59,1.748897876072264E-4,1.8292063E-4,1.8513948E-4,182,36
296553576,Erin_M_OToole,10,1102,915,206,19,4,59.7808503915,50-59,703,5,56,18,74,74,56,18,7,2.7299058653,676.7921557348,0.0865197182,0.1075527582,0.22062147,0,59,4.6477916258038943E-4,3.8616578E-4,3.9085E-4,175,31
296939494,MaiE_89,10,33223,1356,553,45,0,48.2651589019,40-49,783,8,2,1,3,3,2,1,1,1,1.8766033633,6.561853903814539E-4,0,0,0,33,5.650996499971534E-4,2.0324514E-5,2.0571053E-5,77,1
297239016,a_w_young,10,9832,686,1844,17,437,58.1037090682,50-59,744,7,54,79,133,133,54,79,6,2.3595220854,6492.4693660398,0.0687854048,0.0956937799,0.24858586,0,59,2.3243250213802926E-4,3.726161E-4,3.7713596E-4,77,17
297458940,Mahlabanemp,10,14007,181,85,1,15,44.4501154886,40-49,716,8,0,1,1,1,0,1,11,6.7383279045,0,0,0,0,0,239,4.766339181938244E-5,0,6.8570175E-6,131,24
297483708,albertasoapbox,10,2464,337,381,12,4,45.4673863345,40-49,669,6,36,40,76,76,36,40,7,2.6672700941,2117.5554724392,0.0206563341,0.0715789474,0.41915837,0,59,2.100383117782418E-4,2.5066902E-4,2.5370964E-4,175,141
297568021,bush_wendy,10,2158,366,253,9,52,44.9928845077,40-49,653,6,11,13,24,24,11,13,6,2.6285300507,237.7198994442,0.0176792316,0.0489130435,0.18333334,0,59,8.900309842598016E-5,8.129806E-5,8.228421E-5,77,10
297715869,vanessaamtz,10,18056,359,520,0,4450,33.104555263,30-39,705,8,2,2,4,4,2,2,6,3.9375,1,1.6558888883575875E-4,0,0,31,107,2.866419931951024E-4,2.0324514E-5,2.0571053E-5,108,21
297765305,AndrewCMcAvoy,10,1063,191,575,9,4,48.6838123487,40-49,497,5,25,112,137,137,25,112,7,2.4297610427,1275.1338948415,0.0271417228,0.1768999571,0.32979664,0,59,1.3130871096617952E-4,1.761458E-4,1.7828245E-4,25,4
298364997,MbusoHlangu,10,2201,79,94,1,26,41.7782798203,40-49,564,6,0,1,1,1,0,1,1,1,0,0,0,0,0,573,4.766339181938244E-5,0,6.8570175E-6,131,0
298540272,AngryAccountant,10,1295,155,323,0,42,27.6321892287,20-29,594,5,1,5,6,6,1,5,7,3.1169442433,0.3360913536,0.0010692841,0.2333333333,0.5,0,59,5.130180567038874E-5,1.3549677E-5,1.3714035E-5,25,3
298598869,earthchild93,10,4284,200,443,0,47,32.1467204455,30-39,699,6,0,3,3,3,0,3,7,3.079985523,0,0,0.3333333333,0.6666667,0,388,4.766339181938244E-5,0,6.8570175E-6,182,0
299108280,kafflut,10,7486,491,799,7,187,51.8270320983,50-59,691,7,2,8,10,10,2,8,9,4.8091962346,5691.3728060464,1.8718177880320175E-4,0.1111111111,0.25,0,59,9.771529151638073E-5,2.0324514E-5,2.0571053E-5,131,22
299444560,calg_kiaguy,10,3232,76,70,0,9,45.6522195804,40-49,682,6,15,2,17,17,15,2,7,3.1622013034,17.2715001507,0.0151473395,0.1213235294,0.22083333,0,59,8.915324418747317E-5,1.0839741E-4,1.0971228E-4,77,70
299738128,ArnaldoBeni,10,37,6,40,0,0,13.8378558686,10-19,115,2,0,2,2,2,0,2,7,3.5381831343,0,0,0,0,0,336,4.766339181938244E-5,0,6.8570175E-6,175,1
299816095,mpcharmaineborg,10,758,1079,100,76,2,50.2910180036,50-59,663,4,225,33,258,258,225,33,7,2.6097031137,2889.6870843683,0.3431137268,0.1610713963,0.26590335,0,59,0.0012447885,0.0015311134,0.001542829,25,50
300070934,ALiberalCase,10,6417,603,723,17,26,54.7210883442,50-59,742,7,46,55,101,101,46,55,6,2.5039826213,1743.523893505,0.0549783011,0.1361386139,0.33982685,0,59,2.4636841389183753E-4,3.1841738E-4,3.222798E-4,175,42
300388340,ChoiceZnewZ,10,85687,3385,3223,181,1725,55.6593990668,50-59,868,10,12,22,34,34,12,22,7,2.8229543809,236.9471506071,0.00927259,0.0650623886,0.2012987,0,59,8.302007744577336E-5,8.80729E-5,8.914123E-5,182,16
300400577,TartsnTattoos,10,3467,300,387,6,45,40.9976642984,40-49,636,6,3,5,8,8,3,5,7,2.7577842143,123.9965367375,0.0077405484,0.0535714286,0.3,0,59,6.589045459181106E-5,2.7099353E-5,2.742807E-5,25,5
300670811,thomas_falcone,10,2495,361,790,5,4,40.4968785652,40-49,640,6,28,73,101,101,28,73,6,2.377986966,1620.2503155139,0.0466601036,0.0974257426,0.25243244,0,59,1.6739006799203727E-4,1.9647031E-4,1.9885351E-4,175,1
300756828,sebaguadrini,10,188,20,53,2,1,26.7223666063,20-29,518,3,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,493,4.766339181938244E-5,0,6.8570175E-6,197,1
300888596,BencivengaPierf,10,7046,636,605,2,14,45.867190475,40-49,719,7,1,3,4,4,1,3,5,2.6153846154,0,8.27370687256753E-5,0.25,0.6666667,42,307,8.096442488080379E-5,1.3549677E-5,1.3714035E-5,197,5
300958574,RaymanBhuller,10,1397,273,323,7,0,41.8304825279,40-49,687,6,2,0,2,2,2,0,0,0,0,8.547181803027121E-4,0,0,0,16,7.11866131187818E-5,2.0324514E-5,0,182,0
301125514,Gekkebus,10,4411,185,387,2,146,47.4326728089,40-49,662,7,12,19,31,31,12,19,7,2.801955105,40.6828884611,0.0099280943,0.1204301075,0.37662336,0,59,9.091973876447096E-5,8.80729E-5,8.914123E-5,175,10
301253362,Declan_iRiSh21,10,5065,366,481,0,1299,42.7514505372,40-49,702,7,4,5,9,9,4,5,2,1.2857142857,20.5,3.329761209484409E-4,0.0416666667,0.25,18,88,4.3728090441764637E-4,3.3874192E-5,3.4285087E-5,39,13
301266288,RosannaLopez101,10,23328,1036,1504,28,4,49.7818857305,40-49,736,8,24,40,64,64,24,40,6,2.5445329471,3577.0607900643,0.0305728711,0.0843253968,0.24242425,0,59,2.279984064087906E-4,1.6937095E-4,1.7142543E-4,175,14
301678700,lefty749,10,678,25,140,0,25,17.0376144503,10-19,391,5,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,442,4.766339181938244E-5,0,6.8570175E-6,197,0
302659496,nucks99,10,1606,94,211,3,9,40.4416572366,40-49,616,6,11,16,27,27,11,16,7,2.7661115134,25.6002307412,0.0106849922,0.103988604,0.53333336,0,59,9.327364709193476E-5,8.129806E-5,8.228421E-5,175,2
302886061,Shimoshee,10,815,84,160,0,0,33.9890218508,30-39,582,5,0,1,1,1,0,1,1,1,0,0,0,0,0,650,4.766339181938244E-5,0,6.8570175E-6,25,3
302951386,JoelBReed,10,3982,406,468,7,1,42.8877202295,40-49,715,7,13,24,37,37,13,24,7,2.9083997104,97.134927172,0.0139081995,0.1749249249,0.37586206,0,59,1.781859468445233E-4,9.484774E-5,9.599824E-5,175,8
303289107,Dino_Zorzi,10,111,104,913,0,36,23.9225101923,20-29,267,4,28,237,265,265,28,237,6,2.1918899348,5159.0879603352,0.0258621402,0.1427815895,0.24781051,0,59,1.1894984738260601E-4,1.9647031E-4,1.9885351E-4,25,1
303358010,jkervel,10,1135,98,318,1,150,36.3231148446,30-39,562,5,3,11,14,14,3,11,6,2.746198407,63.9881189428,0.0027460457,0.1318681319,0.3272727,0,59,1.148313666975474E-4,2.7099353E-5,2.742807E-5,182,2
303665229,Rod_McCallum,10,26386,823,1994,20,11,55.7281179412,50-59,773,8,48,117,165,165,48,117,6,2.3167994207,1675.4713121666,0.0547567931,0.1134146341,0.2531898,0,59,1.7398640022285233E-4,3.3196708E-4,3.3599386E-4,77,111
303944876,RefilweI,10,1655,89,139,0,6,45.8875095985,40-49,668,6,1,2,3,3,1,2,9,4.8157132513,0,1.0620179378829457E-4,0.1666666667,0.5,0,59,7.30458828426335E-5,1.3549677E-5,1.3714035E-5,131,33
304991157,GuyCaronNPD,10,664,1439,917,95,2,49.4274289279,40-49,677,5,235,119,354,354,235,119,6,2.3642288197,5037.0833516687,0.4114570108,0.1139306349,0.2926132,0,59,0.0014519653,0.0015988619,0.001597685,25,63
305330589,gelagaffe,10,887,172,239,2,235,44.3606971045,40-49,615,6,38,44,82,82,38,44,6,2.518102824,532.8973119782,0.0445583413,0.0686540199,0.41060606,0,59,1.4120813860818182E-4,2.642187E-4,2.674237E-4,77,193
305555549,vallaniel,10,284,46,215,0,49,18.8292025845,10-19,507,4,0,3,3,3,0,3,8,3.6156351792,0,0,0,0,0,310,4.766339181938244E-5,0,6.8570175E-6,182,3
305929470,Rgme7,10,3303,386,914,1,138,40.6057491672,40-49,679,6,3,3,6,6,3,3,4,2.3333333333,30,2.4654801887926563E-4,0,0,79,175,5.01488717781488E-4,2.7099353E-5,2.742807E-5,106,1
306007299,YMCAGP,10,232,245,190,3,6,39.7071941617,30-39,619,4,2,3,5,5,2,3,7,3.8645908762,2958.8970419895,3.227185355963594E-4,0,0,0,59,8.542995554057189E-5,2.0324514E-5,2.0571053E-5,175,79
306360991,YourMomBot,10,224334,13976,14336,138,7,66.2963699182,60-69,857,11,2,2,4,4,2,2,7,3.1998551774,3.2510894393,0.0020930977,0,0,0,59,6.46778709310878E-5,2.0324514E-5,2.0571053E-5,77,2
306487463,teachingchrisb,10,486,168,232,8,1,40.0380239336,40-49,602,5,12,22,34,34,12,22,7,2.774076756,2063.1346209586,0.0129450379,0.179144385,0.57608694,0,59,1.5300608383902876E-4,8.80729E-5,8.914123E-5,25,10
307938640,jesselafleur,10,754,155,105,4,1,41.0276907234,40-49,592,5,51,36,87,87,51,36,6,2.585083273,200.5456092941,0.0635162533,0.1801657311,0.38384485,0,59,1.9933412157680652E-4,3.522916E-4,3.565649E-4,25,8
307963985,RayMartin2,10,1,4,0,0,0,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,66,4.766339181938244E-5,0,0,2,0
308613286,WiscLimnology,10,1179,519,343,36,1,49.7872919404,40-49,628,4,7,2,9,9,7,2,8,3.8993482983,0,0.0021650067,0.2777777778,0.95238096,0,59,9.669020097838866E-5,5.4198706E-5,5.485614E-5,77,13
308821251,CanadaMarxists,10,421,258,8,11,12,35.9064774872,30-39,597,3,15,0,15,15,15,0,0,0,0,0.0130223707,0.1904761905,0.33333334,0,18,9.3310276340411E-5,1.0839741E-4,0,182,6
309095245,NajdAldowish,10,43608,1377,348,0,1859,38.2394303384,30-39,770,9,1,1,2,2,1,1,3,2,4,7.92005701980554E-5,0,0,22,162,8.817727671970712E-5,1.3549677E-5,6.8570175E-6,126,4
309147403,mcintyreslady,10,402,30,143,0,29,18.7602446323,10-19,436,4,2,4,6,6,2,4,7,3.2947139754,122.7951100703,0.0042824232,0.1,0.3,0,59,6.918361416885171E-5,2.0324514E-5,2.0571053E-5,182,2
309558781,KellyRek,10,64514,2535,2766,131,26276,47.0013892037,40-49,813,9,1,6,7,7,1,6,7,2.9355539464,120.9129615286,8.920259293877522E-5,0.119047619,0.26666668,0,59,5.9347895355559455E-5,1.3549677E-5,1.3714035E-5,77,20
309963708,miros_quiroga,10,4244,270,326,0,22,38.1046115192,30-39,662,6,0,0,0,0,0,0,0,0,0,0,0,0,256,665,4.766339181938244E-5,0,0,261,3
310425304,bernie8859,10,869,12,42,0,3,23.5544698802,20-29,333,4,3,3,6,6,3,3,7,2.9500362056,0,0.0083695551,0.2,0.9166667,0,59,5.880986855821122E-5,2.7099353E-5,2.742807E-5,25,4
310831037,algonquinwoman,10,647,51,79,0,19,27.1668441077,20-29,555,5,3,2,5,5,3,2,7,3.3892107169,9.8832051462,0.0043316872,0.2,0.4,0,59,5.260954412437561E-5,2.7099353E-5,2.742807E-5,77,1
